Region,Year,Indicator,Value,continent,UNregion,name_official,Normalized
GHA,2007,GHG Emission per capita,2.398276,Africa,Western Africa,Republic of Ghana,0.975739456678483
GHA,2012,GHG Emission per capita,1.8515137,Africa,Western Africa,Republic of Ghana,0.9816625316850776
GHA,2017,GHG Emission per capita,1.4084628,Africa,Western Africa,Republic of Ghana,0.9864621012831264
GHA,2022,GHG Emission per capita,1.5512272,Africa,Western Africa,Republic of Ghana,0.9849155347962426
GIB,2007,GHG Emission per capita,7.458396046153846,Europe,Southern Europe,Gibraltar,0.9209231853742217
GIB,2012,GHG Emission per capita,6.761137784615385,Europe,Southern Europe,Gibraltar,0.9284765828598568
GIB,2017,GHG Emission per capita,6.111504353846153,Europe,Southern Europe,Gibraltar,0.9355140606399406
GIB,2022,GHG Emission per capita,5.511348515384616,Europe,Southern Europe,Gibraltar,0.9420155477520793
GIN,2007,GHG Emission per capita,3.8475606,Africa,Western Africa,Republic of Guinea,0.9600393592290021
GIN,2012,GHG Emission per capita,4.099088,Africa,Western Africa,Republic of Guinea,0.9573145633599128
GIN,2017,GHG Emission per capita,3.4593601,Africa,Western Africa,Republic of Guinea,0.9642447345430964
GIN,2022,GHG Emission per capita,3.3094773,Africa,Western Africa,Republic of Guinea,0.9658684146443003
GMB,2007,GHG Emission per capita,2.8669355,Africa,Western Africa,Republic of the Gambia,0.9706624691629702
GMB,2012,GHG Emission per capita,2.0173123,Africa,Western Africa,Republic of the Gambia,0.9798664357512716
GMB,2017,GHG Emission per capita,1.5309944,Africa,Western Africa,Republic of the Gambia,0.9851347166820337
GMB,2022,GHG Emission per capita,1.477124,Africa,Western Africa,Republic of the Gambia,0.9857182946277611
GNB,2007,GHG Emission per capita,3.1478043,Africa,Western Africa,Republic of Guinea-Bissau,0.9676198179607709
GNB,2012,GHG Emission per capita,2.9653616,Africa,Western Africa,Republic of Guinea-Bissau,0.9695962193997613
GNB,2017,GHG Emission per capita,2.4560778,Africa,Western Africa,Republic of Guinea-Bissau,0.975113289883669
GNB,2022,GHG Emission per capita,2.1375823,Africa,Western Africa,Republic of Guinea-Bissau,0.9785635510588868
GNQ,2007,GHG Emission per capita,24.021175,Africa,Middle Africa,Republic of Equatorial Guinea,0.7414986309357092
GNQ,2012,GHG Emission per capita,17.636574,Africa,Middle Africa,Republic of Equatorial Guinea,0.8106630020164852
GNQ,2017,GHG Emission per capita,13.766586,Africa,Middle Africa,Republic of Equatorial Guinea,0.8525865750181731
GNQ,2022,GHG Emission per capita,8.285689,Africa,Middle Africa,Republic of Equatorial Guinea,0.9119611223021007
GRC,2007,GHG Emission per capita,11.859744,Europe,Southern Europe,Hellenic Republic,0.8732433909539551
GRC,2012,GHG Emission per capita,9.6251745,Europe,Southern Europe,Hellenic Republic,0.8974504783042505
GRC,2017,GHG Emission per capita,7.533547,Europe,Southern Europe,Hellenic Republic,0.9201090752271837
GRC,2022,GHG Emission per capita,5.9813976,Europe,Southern Europe,Hellenic Republic,0.9369235068689423
GRD,2007,GHG Emission per capita,2.018352,America,Caribbean,Grenada,0.9798551726830528
GRD,2012,GHG Emission per capita,2.5276308,America,Caribbean,Grenada,0.9743381563641361
GRD,2017,GHG Emission per capita,2.5143368,America,Caribbean,Grenada,0.9744821702420822
GRD,2022,GHG Emission per capita,3.0242996,America,Caribbean,Grenada,0.9689577441524029
GRL,2007,GHG Emission per capita,24.9908135,America,Northern America,Greenland,0.730994538819662
GRL,2012,GHG Emission per capita,21.442808,America,Northern America,Greenland,0.7694300759814414
GRL,2017,GHG Emission per capita,20.715405,America,Northern America,Greenland,0.7773100313642867
GRL,2022,GHG Emission per capita,19.037595,America,Northern America,Greenland,0.7954857440584766
GTM,2007,GHG Emission per capita,4.468389,America,Central America,Republic of Guatemala,0.9533139262951218
GTM,2012,GHG Emission per capita,2.8321202,America,Central America,Republic of Guatemala,0.9710396232448757
GTM,2017,GHG Emission per capita,3.2426088,America,Central America,Republic of Guatemala,0.9665928009838092
GTM,2022,GHG Emission per capita,3.0440698,America,Central America,Republic of Guatemala,0.9687435736115749
GUM,2007,GHG Emission per capita,6.483849113333334,Oceania,Micronesia,Guam,0.9314804505341323
GUM,2012,GHG Emission per capita,7.056687533333334,Oceania,Micronesia,Guam,0.9252748929667596
GUM,2017,GHG Emission per capita,5.969293166666667,Oceania,Micronesia,Guam,0.9370546341733406
GUM,2022,GHG Emission per capita,6.002991000000001,Oceania,Micronesia,Guam,0.9366895856058132
GUY,2007,GHG Emission per capita,11.882421,America,South America,Co-operative Republic of Guyana,0.8729977310539865
GUY,2012,GHG Emission per capita,13.460888,America,South America,Co-operative Republic of Guyana,0.8558982008990467
GUY,2017,GHG Emission per capita,12.478565,America,South America,Co-operative Republic of Guyana,0.8665397041806426
GUY,2022,GHG Emission per capita,16.240604,America,South America,Co-operative Republic of Guyana,0.825785542500633
HKG,2007,GHG Emission per capita,7.048587,Asia,Eastern Asia,Hong Kong SAR,0.9253626460297026
HKG,2012,GHG Emission per capita,6.741976,Asia,Eastern Asia,Hong Kong SAR,0.9286841624379242
HKG,2017,GHG Emission per capita,6.5350595,Asia,Eastern Asia,Hong Kong SAR,0.9309256885080318
HKG,2022,GHG Emission per capita,4.9523816,Asia,Eastern Asia,Hong Kong SAR,0.9480708353350525
HND,2007,GHG Emission per capita,2.6858141,America,Central America,Republic of Honduras,0.9726245569614511
HND,2012,GHG Emission per capita,2.9472659,America,Central America,Republic of Honduras,0.969792250085119
HND,2017,GHG Emission per capita,3.5785751,America,Central America,Republic of Honduras,0.9629532786638028
HND,2022,GHG Emission per capita,3.4656658,America,Central America,Republic of Honduras,0.964176424906406
HRV,2007,GHG Emission per capita,6.4818997,Europe,Southern Europe,Republic of Croatia,0.931501568525245
HRV,2012,GHG Emission per capita,6.4314337,Europe,Southern Europe,Republic of Croatia,0.9320482666119324
HRV,2017,GHG Emission per capita,5.496233,Europe,Southern Europe,Republic of Croatia,0.9421792941028909
HRV,2022,GHG Emission per capita,5.10681,Europe,Southern Europe,Republic of Croatia,0.9463979127572735
HTI,2007,GHG Emission per capita,1.9585117,America,Caribbean,Republic of Haiti,0.9805034225446785
HTI,2012,GHG Emission per capita,2.0049129,America,Caribbean,Republic of Haiti,0.9800007584290364
HTI,2017,GHG Emission per capita,1.6035353,America,Caribbean,Republic of Haiti,0.9843488812435882
HTI,2022,GHG Emission per capita,1.3949094,America,Caribbean,Republic of Haiti,0.9866089252408029
HUN,2007,GHG Emission per capita,7.102512,Europe,Eastern Europe,Republic of Hungary,0.9247784766022739
HUN,2012,GHG Emission per capita,5.481941,Europe,Eastern Europe,Republic of Hungary,0.9423341193130311
HUN,2017,GHG Emission per capita,5.933057,Europe,Eastern Europe,Republic of Hungary,0.9374471805012753
HUN,2022,GHG Emission per capita,5.3959336,Europe,Eastern Europe,Republic of Hungary,0.9432658373216104
IDN,2007,GHG Emission per capita,5.3495092,Asia,South-eastern Asia,Republic of Indonesia,0.9437687527628107
IDN,2012,GHG Emission per capita,6.998391,Asia,South-eastern Asia,Republic of Indonesia,0.9259064192068786
IDN,2017,GHG Emission per capita,6.5329075,Asia,South-eastern Asia,Republic of Indonesia,0.9309490011201379
IDN,2022,GHG Emission per capita,7.721253,Asia,South-eastern Asia,Republic of Indonesia,0.9180756564688167
IMN,2007,GHG Emission per capita,13.389180540000002,Europe,Northern Europe,Isle of Man,0.85667500768348
IMN,2012,GHG Emission per capita,12.22171135,Europe,Northern Europe,Isle of Man,0.8693221993063446
IMN,2017,GHG Emission per capita,11.60206488,Europe,Northern Europe,Isle of Man,0.8760348283946734
IMN,2022,GHG Emission per capita,10.34051854,Europe,Northern Europe,Isle of Man,0.8897011576132658
IND,2007,GHG Emission per capita,2.1002216,Asia,Southern Asia,Republic of India,0.9789682794543868
IND,2012,GHG Emission per capita,2.4343054,Asia,Southern Asia,Republic of India,0.9753491502534742
IND,2017,GHG Emission per capita,2.6509533,Asia,Southern Asia,Republic of India,0.9730022039447744
IND,2022,GHG Emission per capita,2.855657,Asia,Southern Asia,Republic of India,0.9707846491330631
IRL,2007,GHG Emission per capita,15.424306,Europe,Northern Europe,Ireland,0.8346284972576328
IRL,2012,GHG Emission per capita,12.982186,Europe,Northern Europe,Ireland,0.8610839787988888
IRL,2017,GHG Emission per capita,12.110169,Europe,Northern Europe,Ireland,0.8705305373820712
IRL,2022,GHG Emission per capita,14.7312765,Europe,Northern Europe,Ireland,0.8421360845771731
IRN,2007,GHG Emission per capita,9.946757,Asia,Southern Asia,Islamic Republic of Iran,0.8939667756636182
IRN,2012,GHG Emission per capita,10.185953,Asia,Southern Asia,Islamic Republic of Iran,0.8913755658284168
IRN,2017,GHG Emission per capita,11.084618,Asia,Southern Asia,Islamic Republic of Iran,0.8816403295094508
IRN,2022,GHG Emission per capita,10.562871,Asia,Southern Asia,Islamic Republic of Iran,0.8872924138164079
IRQ,2007,GHG Emission per capita,4.554703,Asia,Western Asia,Republic of Iraq,0.9523788868892974
IRQ,2012,GHG Emission per capita,7.583948,Asia,Western Asia,Republic of Iraq,0.9195630812853786
IRQ,2017,GHG Emission per capita,8.821708,Asia,Western Asia,Republic of Iraq,0.9061544294449674
IRQ,2022,GHG Emission per capita,7.963661,Asia,Western Asia,Republic of Iraq,0.915449651043427
ISL,2007,GHG Emission per capita,15.487033,Europe,Northern Europe,Republic of Iceland,0.8339489757801303
ISL,2012,GHG Emission per capita,15.0795355,Europe,Northern Europe,Republic of Iceland,0.8383633954603089
ISL,2017,GHG Emission per capita,14.492472,Europe,Northern Europe,Republic of Iceland,0.8447230532935829
ISL,2022,GHG Emission per capita,13.044185,Europe,Northern Europe,Republic of Iceland,0.860412343744069
ISR,2007,GHG Emission per capita,10.50625,Asia,Western Asia,State of Israel,0.8879057890069585
ISR,2012,GHG Emission per capita,11.278359,Asia,Western Asia,State of Israel,0.8795415336070037
ISR,2017,GHG Emission per capita,8.91099,Asia,Western Asia,State of Israel,0.9051872377005132
ISR,2022,GHG Emission per capita,8.379464,Asia,Western Asia,State of Israel,0.9109452578967762
ITA,2007,GHG Emission per capita,9.180498,Europe,Southern Europe,Italian Republic,0.902267658024158
ITA,2012,GHG Emission per capita,7.2538757,Europe,Southern Europe,Italian Republic,0.9231387539140496
ITA,2017,GHG Emission per capita,6.4702992,Europe,Southern Europe,Italian Republic,0.9316272367207552
ITA,2022,GHG Emission per capita,6.486913,Europe,Southern Europe,Italian Republic,0.9314472594554161
JAM,2007,GHG Emission per capita,6.47442,America,Caribbean,Jamaica,0.9315825961018114
JAM,2012,GHG Emission per capita,3.8131,America,Caribbean,Jamaica,0.9604126708464493
JAM,2017,GHG Emission per capita,3.3660827,America,Caribbean,Jamaica,0.9652552084485213
JAM,2022,GHG Emission per capita,2.6078718,America,Caribbean,Jamaica,0.9734689057563233
JOR,2007,GHG Emission per capita,4.0855494,Asia,Western Asia,Hashemite Kingdom of Jordan,0.9574612269892162
JOR,2012,GHG Emission per capita,4.3063197,Asia,Western Asia,Hashemite Kingdom of Jordan,0.9550696227287755
JOR,2017,GHG Emission per capita,3.317905,Asia,Western Asia,Hashemite Kingdom of Jordan,0.9657771173854492
JOR,2022,GHG Emission per capita,2.8083518,Asia,Western Asia,Hashemite Kingdom of Jordan,0.9712971062790695
JPN,2007,GHG Emission per capita,10.461428,Asia,Eastern Asia,Japan,0.8883913456518581
JPN,2012,GHG Emission per capita,10.489176,Asia,Eastern Asia,Japan,0.8880907516180649
JPN,2017,GHG Emission per capita,9.678231,Asia,Eastern Asia,Japan,0.8968757173357504
JPN,2022,GHG Emission per capita,8.827745,Asia,Eastern Asia,Japan,0.9060890306348907
KAZ,2007,GHG Emission per capita,18.506218,Asia,Central Asia,Republic of Kazakhstan,0.801242150138009
KAZ,2012,GHG Emission per capita,21.12422,Asia,Central Asia,Republic of Kazakhstan,0.772881339208992
KAZ,2017,GHG Emission per capita,21.45932,Asia,Central Asia,Republic of Kazakhstan,0.769251201515318
KAZ,2022,GHG Emission per capita,18.453264,Asia,Central Asia,Republic of Kazakhstan,0.8018158007241947
KEN,2007,GHG Emission per capita,2.6733599,Africa,Eastern Africa,Republic of Kenya,0.9727594732875168
KEN,2012,GHG Emission per capita,2.4423833,Africa,Eastern Africa,Republic of Kenya,0.9752616423773902
KEN,2017,GHG Emission per capita,1.9845253,Africa,Eastern Africa,Republic of Kenya,0.9802216172629472
KEN,2022,GHG Emission per capita,2.0793333,Africa,Eastern Africa,Republic of Kenya,0.9791945623704917
KGZ,2007,GHG Emission per capita,2.8392975,Asia,Central Asia,Kyrgyz Republic,0.9709618715669623
KGZ,2012,GHG Emission per capita,3.395456,Asia,Central Asia,Kyrgyz Republic,0.9649370075427691
KGZ,2017,GHG Emission per capita,3.25702,Asia,Central Asia,Kyrgyz Republic,0.9664366844802846
KGZ,2022,GHG Emission per capita,3.126446,Asia,Central Asia,Kyrgyz Republic,0.9678511923860255
KHM,2007,GHG Emission per capita,3.127818,Asia,South-eastern Asia,Kingdom of Cambodia,0.967836329512508
KHM,2012,GHG Emission per capita,4.5112467,Asia,South-eastern Asia,Kingdom of Cambodia,0.952849648908568
KHM,2017,GHG Emission per capita,5.170781,Asia,South-eastern Asia,Kingdom of Cambodia,0.9457049150300219
KHM,2022,GHG Emission per capita,4.259523,Asia,South-eastern Asia,Kingdom of Cambodia,0.955576571295202
KIR,2007,GHG Emission per capita,0.75596154,Oceania,Micronesia,Republic of Kiribati,0.993530646252078
KIR,2012,GHG Emission per capita,0.7498388,Oceania,Micronesia,Republic of Kiribati,0.9935969738834195
KIR,2017,GHG Emission per capita,0.8504893,Oceania,Micronesia,Republic of Kiribati,0.9925066271990354
KIR,2022,GHG Emission per capita,0.8168087,Oceania,Micronesia,Republic of Kiribati,0.9928714890778942
KNA,2007,GHG Emission per capita,4.7068915,America,Caribbean,Saint Kitts and Nevis,0.9507302291441655
KNA,2012,GHG Emission per capita,5.196369,America,Caribbean,Saint Kitts and Nevis,0.9454277202723205
KNA,2017,GHG Emission per capita,5.531525,America,Caribbean,Saint Kitts and Nevis,0.941796975930748
KNA,2022,GHG Emission per capita,5.3113027,America,Caribbean,Saint Kitts and Nevis,0.9441826437081803
KOR,2007,GHG Emission per capita,11.665672,Asia,Eastern Asia,Republic of Korea,0.8753457725788034
KOR,2012,GHG Emission per capita,13.510562,Asia,Eastern Asia,Republic of Korea,0.8553600825469262
KOR,2017,GHG Emission per capita,13.573844,Asia,Eastern Asia,Republic of Korea,0.854674548755428
KOR,2022,GHG Emission per capita,12.4684515,Asia,Eastern Asia,Republic of Korea,0.8666492637078435
KWT,2007,GHG Emission per capita,44.70987,Asia,Western Asia,State of Kuwait,0.5173780354345973
KWT,2012,GHG Emission per capita,41.149403,Asia,Western Asia,State of Kuwait,0.555948568003329
KWT,2017,GHG Emission per capita,34.350536,Asia,Western Asia,State of Kuwait,0.6296006819125369
KWT,2022,GHG Emission per capita,35.55071,Asia,Western Asia,State of Kuwait,0.6165991991421179
LAO,2007,GHG Emission per capita,8.264318,Asia,South-eastern Asia,Lao People's Democratic Republic,0.9121926343064323
LAO,2012,GHG Emission per capita,8.65366,Asia,South-eastern Asia,Lao People's Democratic Republic,0.9079748931249033
LAO,2017,GHG Emission per capita,10.686387,Asia,South-eastern Asia,Lao People's Democratic Republic,0.8859543652118963
LAO,2022,GHG Emission per capita,8.936636,Asia,South-eastern Asia,Lao People's Democratic Republic,0.9049094146289167
LBN,2007,GHG Emission per capita,3.6373138,Asia,Western Asia,Lebanese Republic,0.9623169624329838
LBN,2012,GHG Emission per capita,5.12598,Asia,Western Asia,Lebanese Republic,0.9461902441819595
LBN,2017,GHG Emission per capita,5.755832,Asia,Western Asia,Lebanese Republic,0.9393670586056065
LBN,2022,GHG Emission per capita,5.501479,Asia,Western Asia,Lebanese Republic,0.9421224641943831
LBR,2007,GHG Emission per capita,4.9597735,Africa,Western Africa,Republic of Liberia,0.9479907588957274
LBR,2012,GHG Emission per capita,4.8269405,Africa,Western Africa,Republic of Liberia,0.9494297385443807
LBR,2017,GHG Emission per capita,3.990942,Africa,Western Africa,Republic of Liberia,0.9584861087822346
LBR,2022,GHG Emission per capita,3.6221077,Africa,Western Africa,Republic of Liberia,0.9624816900867701
LBY,2007,GHG Emission per capita,15.343466,Africa,Northern Africa,State of Libya,0.8355042368313619
LBY,2012,GHG Emission per capita,15.756205,Africa,Northern Africa,State of Libya,0.8310330359911671
LBY,2017,GHG Emission per capita,12.555765,Africa,Northern Africa,State of Libya,0.8657033967203276
LBY,2022,GHG Emission per capita,14.580606,Africa,Northern Africa,State of Libya,0.8437682978310516
LCA,2007,GHG Emission per capita,2.6149015,America,Caribbean,Saint Lucia,0.9733927530289427
LCA,2012,GHG Emission per capita,3.1323009,America,Caribbean,Saint Lucia,0.9677877662649192
LCA,2017,GHG Emission per capita,3.013822,America,Caribbean,Saint Lucia,0.9690712479742449
LCA,2022,GHG Emission per capita,2.873201,America,Caribbean,Saint Lucia,0.970594595012807
LIE,2007,GHG Emission per capita,6.471148,Europe,Western Europe,Principality of Liechtenstein,0.9316180416718911
LIE,2012,GHG Emission per capita,5.5670815,Europe,Western Europe,Principality of Liechtenstein,0.9414117924305835
LIE,2017,GHG Emission per capita,4.460758,Europe,Western Europe,Principality of Liechtenstein,0.9533965929043144
LIE,2022,GHG Emission per capita,4.179654,Europe,Western Europe,Principality of Liechtenstein,0.956441792027688
LKA,2007,GHG Emission per capita,2.4767554,Asia,Southern Asia,Democratic Socialist Republic of Sri Lanka,0.9748892894802828
LKA,2012,GHG Emission per capita,2.1332364,Asia,Southern Asia,Democratic Socialist Republic of Sri Lanka,0.9786106301857234
LKA,2017,GHG Emission per capita,1.9474432,Asia,Southern Asia,Democratic Socialist Republic of Sri Lanka,0.9806233275851514
LKA,2022,GHG Emission per capita,1.6531378,Asia,Southern Asia,Democratic Socialist Republic of Sri Lanka,0.9838115374508385
LSO,2007,GHG Emission per capita,3.2875853,Africa,Southern Africa,Kingdom of Lesotho,0.966105570640689
LSO,2012,GHG Emission per capita,2.918103,Africa,Southern Africa,Kingdom of Lesotho,0.9701081717280521
LSO,2017,GHG Emission per capita,3.3219612,Africa,Southern Africa,Kingdom of Lesotho,0.9657331765781885
LSO,2022,GHG Emission per capita,3.0394669,Africa,Southern Africa,Kingdom of Lesotho,0.9687934368189466
LTU,2007,GHG Emission per capita,7.9508204,Europe,Northern Europe,Republic of Lithuania,0.9155887532399934
LTU,2012,GHG Emission per capita,9.93236,Europe,Northern Europe,Republic of Lithuania,0.8941227383385685
LTU,2017,GHG Emission per capita,9.324634,Europe,Northern Europe,Republic of Lithuania,0.900706232996956
LTU,2022,GHG Emission per capita,8.614687,Europe,Northern Europe,Republic of Lithuania,0.908397087563386
LUX,2007,GHG Emission per capita,25.580667,Europe,Western Europe,Grand Duchy of Luxembourg,0.7246046569214363
LUX,2012,GHG Emission per capita,22.270262,Europe,Western Europe,Grand Duchy of Luxembourg,0.7604662682966272
LUX,2017,GHG Emission per capita,17.099436,Europe,Western Europe,Grand Duchy of Luxembourg,0.8164818169985938
LUX,2022,GHG Emission per capita,12.95819,Europe,Western Europe,Grand Duchy of Luxembourg,0.8613439274234707
LVA,2007,GHG Emission per capita,6.330599,Europe,Northern Europe,Republic of Latvia,0.9331406087345833
LVA,2012,GHG Emission per capita,6.764048,Europe,Northern Europe,Republic of Latvia,0.9284450565018609
LVA,2017,GHG Emission per capita,7.7490635,Europe,Northern Europe,Republic of Latvia,0.9177743853726367
LVA,2022,GHG Emission per capita,8.141426,Europe,Northern Europe,Republic of Latvia,0.913523923120073
MAC,2007,GHG Emission per capita,2.8847144,Asia,Eastern Asia,Macau SAR,0.9704698703714392
MAC,2012,GHG Emission per capita,2.176683,Asia,Eastern Asia,Macau SAR,0.9781399732465352
MAC,2017,GHG Emission per capita,3.2616715,Asia,Eastern Asia,Macau SAR,0.9663862947892009
MAC,2022,GHG Emission per capita,1.74367,Asia,Eastern Asia,Macau SAR,0.9828308022920464
MAF,2007,GHG Emission per capita,7.942001471428571,America,Caribbean,Saint-Martin (French part),0.9156842886772508
MAF,2012,GHG Emission per capita,7.676584335714286,America,Caribbean,Saint-Martin (French part),0.9185595520282009
MAF,2017,GHG Emission per capita,7.051229364285715,America,Caribbean,Saint-Martin (French part),0.9253340213021765
MAF,2022,GHG Emission per capita,6.175865478571429,America,Caribbean,Saint-Martin (French part),0.934816836692246
MAR,2007,GHG Emission per capita,2.5108542,Africa,Northern Africa,Kingdom of Morocco,0.9745198972415807
MAR,2012,GHG Emission per capita,2.9058943,Africa,Northern Africa,Kingdom of Morocco,0.9702404285530618
MAR,2017,GHG Emission per capita,2.826534,Africa,Northern Africa,Kingdom of Morocco,0.9711001385393682
MAR,2022,GHG Emission per capita,2.878671,Africa,Northern Africa,Kingdom of Morocco,0.9705353385127042
MCO,2007,GHG Emission per capita,11.9938297875,Europe,Western Europe,Principality of Monaco,0.8717908398605808
MCO,2012,GHG Emission per capita,10.65354465,Europe,Western Europe,Principality of Monaco,0.8863101463300217
MCO,2017,GHG Emission per capita,9.4632673125,Europe,Western Europe,Principality of Monaco,0.8992044185734851
MCO,2022,GHG Emission per capita,7.9001909625,Europe,Western Europe,Principality of Monaco,0.9161372218448225
MDA,2007,GHG Emission per capita,1.9930598,Europe,Eastern Europe,Republic of Moldova,0.9801291630398895
MDA,2012,GHG Emission per capita,1.8416858,Europe,Eastern Europe,Republic of Moldova,0.9817689973079952
MDA,2017,GHG Emission per capita,2.092332,Europe,Eastern Europe,Republic of Moldova,0.9790537474769114
MDA,2022,GHG Emission per capita,1.8063878,Europe,Eastern Europe,Republic of Moldova,0.9821513804781273
MDG,2007,GHG Emission per capita,4.0777283,Africa,Eastern Africa,Republic of Madagascar,0.9575459529513648
MDG,2012,GHG Emission per capita,2.729747,Africa,Eastern Africa,Republic of Madagascar,0.9721486319352428
MDG,2017,GHG Emission per capita,2.206285,Africa,Eastern Africa,Republic of Madagascar,0.9778192948340968
MDG,2022,GHG Emission per capita,1.8178469,Africa,Eastern Africa,Republic of Madagascar,0.9820272440685612
MDV,2007,GHG Emission per capita,2.8218799,Asia,Southern Asia,Republic of Maldives,0.9711505563962471
MDV,2012,GHG Emission per capita,3.3464813,Asia,Southern Asia,Republic of Maldives,0.9654675503792549
MDV,2017,GHG Emission per capita,3.6685443,Asia,Southern Asia,Republic of Maldives,0.961978642482992
MDV,2022,GHG Emission per capita,3.7396307,Asia,Southern Asia,Republic of Maldives,0.9612085636404148
MEX,2007,GHG Emission per capita,7.1499243,America,Central America,United Mexican States,0.9242648592421612
MEX,2012,GHG Emission per capita,6.774649,America,Central America,United Mexican States,0.9283302158880423
MEX,2017,GHG Emission per capita,6.9599133,America,Central America,United Mexican States,0.9263232480613575
MEX,2022,GHG Emission per capita,7.473672,America,Central America,United Mexican States,0.9207577009938466
MHL,2007,GHG Emission per capita,6.483849113333334,Oceania,Micronesia,Republic of the Marshall Islands,0.9314804505341323
MHL,2012,GHG Emission per capita,7.056687533333334,Oceania,Micronesia,Republic of the Marshall Islands,0.9252748929667596
MHL,2017,GHG Emission per capita,5.969293166666667,Oceania,Micronesia,Republic of the Marshall Islands,0.9370546341733406
MHL,2022,GHG Emission per capita,6.002991000000001,Oceania,Micronesia,Republic of the Marshall Islands,0.9366895856058132
MKD,2007,GHG Emission per capita,4.4576077,Europe,Southern Europe,Republic of North Macedonia,0.9534307200985143
MKD,2012,GHG Emission per capita,5.357311,Europe,Southern Europe,Republic of North Macedonia,0.9436842358775271
MKD,2017,GHG Emission per capita,4.0828996,Europe,Southern Europe,Republic of North Macedonia,0.9574899322678216
MKD,2022,GHG Emission per capita,4.100268,Europe,Southern Europe,Republic of North Macedonia,0.9573017804220479
MLI,2007,GHG Emission per capita,2.9163392,Africa,Western Africa,Republic of Mali,0.9701272789702607
MLI,2012,GHG Emission per capita,2.3756835,Africa,Western Africa,Republic of Mali,0.9759842011901045
MLI,2017,GHG Emission per capita,2.2614124,Africa,Western Africa,Republic of Mali,0.9772220998096436
MLI,2022,GHG Emission per capita,2.349646,Africa,Western Africa,Republic of Mali,0.9762662653804925
MLT,2007,GHG Emission per capita,7.111349,Europe,Southern Europe,Republic of Malta,0.9246827453972634
MLT,2012,GHG Emission per capita,6.8309836,Europe,Southern Europe,Republic of Malta,0.9277199432681735
MLT,2017,GHG Emission per capita,3.5473928,Europe,Southern Europe,Republic of Malta,0.9632910764632818
MLT,2022,GHG Emission per capita,3.441714,Europe,Southern Europe,Republic of Malta,0.9644358947124678
MMR,2007,GHG Emission per capita,5.697066,Asia,South-eastern Asia,Republic of the Union of Myanmar,0.9400036705772759
MMR,2012,GHG Emission per capita,4.636495,Asia,South-eastern Asia,Republic of the Union of Myanmar,0.951492834301291
MMR,2017,GHG Emission per capita,4.9026823,Asia,South-eastern Asia,Republic of the Union of Myanmar,0.9486092277620272
MMR,2022,GHG Emission per capita,4.227345,Asia,South-eastern Asia,Republic of the Union of Myanmar,0.9559251555109796
MNE,2007,GHG Emission per capita,3.2058017,Europe,Southern Europe,Montenegro,0.9669915322315109
MNE,2012,GHG Emission per capita,2.6987536,Europe,Southern Europe,Montenegro,0.9724843833813638
MNE,2017,GHG Emission per capita,2.344611,Europe,Southern Europe,Montenegro,0.9763208095263822
MNE,2022,GHG Emission per capita,3.0205572,Europe,Southern Europe,Montenegro,0.9689982855648316
MNG,2007,GHG Emission per capita,14.705672,Asia,Eastern Asia,Mongolia,0.8424134580793445
MNG,2012,GHG Emission per capita,24.419987,Asia,Eastern Asia,Mongolia,0.737178301261315
MNG,2017,GHG Emission per capita,25.774332,Asia,Eastern Asia,Mongolia,0.7225066843268514
MNG,2022,GHG Emission per capita,23.993397,Asia,Eastern Asia,Mongolia,0.741799549959448
MNP,2007,GHG Emission per capita,6.483849113333334,Oceania,Micronesia,Northern Mariana Islands,0.9314804505341323
MNP,2012,GHG Emission per capita,7.056687533333334,Oceania,Micronesia,Northern Mariana Islands,0.9252748929667596
MNP,2017,GHG Emission per capita,5.969293166666667,Oceania,Micronesia,Northern Mariana Islands,0.9370546341733406
MNP,2022,GHG Emission per capita,6.002991000000001,Oceania,Micronesia,Northern Mariana Islands,0.9366895856058132
MOZ,2007,GHG Emission per capita,4.223551,Africa,Eastern Africa,Republic of Mozambique,0.9559662559061147
MOZ,2012,GHG Emission per capita,3.2032015,Africa,Eastern Africa,Republic of Mozambique,0.967019700193406
MOZ,2017,GHG Emission per capita,2.915999,Africa,Eastern Africa,Republic of Mozambique,0.9701309643562451
MOZ,2022,GHG Emission per capita,2.5516279,Africa,Eastern Africa,Republic of Mozambique,0.9740781958232562
MRT,2007,GHG Emission per capita,3.9867418,Africa,Western Africa,Islamic Republic of Mauritania,0.9585316095412348
MRT,2012,GHG Emission per capita,3.7301729,Africa,Western Africa,Islamic Republic of Mauritania,0.961311019970702
MRT,2017,GHG Emission per capita,3.9844863,Africa,Western Africa,Islamic Republic of Mauritania,0.9585560433686539
MRT,2022,GHG Emission per capita,3.6975865,Africa,Western Africa,Islamic Republic of Mauritania,0.9616640283829406
MUS,2007,GHG Emission per capita,3.577358,Africa,Eastern Africa,Republic of Mauritius,0.9629664635059004
MUS,2012,GHG Emission per capita,3.7622578,Africa,Eastern Africa,Republic of Mauritius,0.9609634443070562
MUS,2017,GHG Emission per capita,4.244536,Africa,Eastern Africa,Republic of Mauritius,0.9557389254390848
MUS,2022,GHG Emission per capita,3.9849806,Africa,Eastern Africa,Republic of Mauritius,0.9585506886176481
MWI,2007,GHG Emission per capita,2.4062684,Africa,Eastern Africa,Republic of Malawi,0.9756528750237444
MWI,2012,GHG Emission per capita,1.6325836,Africa,Eastern Africa,Republic of Malawi,0.9840342010622479
