Region,Year,Indicator,Normalized,Value,Unit,Source,Continent,UN_Region,Official_Name
CRI,2022,Energy Perspective,0.6214552221226743,0.52303632250229,,Calculated based in Fossil Fuel Subcidies and Renewable Investments,America,Central America,Republic of Costa Rica
CUB,2007,Energy Perspective,0.503257052027596,0.4059627834455144,,Calculated based in Fossil Fuel Subcidies and Renewable Investments,America,Caribbean,Republic of Cuba
CUB,2012,Energy Perspective,0.503556896919057,0.40624808539040774,,Calculated based in Fossil Fuel Subcidies and Renewable Investments,America,Caribbean,Republic of Cuba
CUB,2017,Energy Perspective,0.5647134990376679,0.46566538628293463,,Calculated based in Fossil Fuel Subcidies and Renewable Investments,America,Caribbean,Republic of Cuba
CUB,2022,Energy Perspective,0.4836579654827485,0.38743928079129447,,Calculated based in Fossil Fuel Subcidies and Renewable Investments,America,Caribbean,Republic of Cuba
CUW,2007,Energy Perspective,0.503419661647792,0.40611749906035527,,Calculated based in Fossil Fuel Subcidies and Renewable Investments,America,Caribbean,Country of Curaçao
CUW,2012,Energy Perspective,0.5166087852023556,0.41872320621918147,,Calculated based in Fossil Fuel Subcidies and Renewable Investments,America,Caribbean,Country of Curaçao
CUW,2017,Energy Perspective,0.5945240874669947,0.4955318187710295,,Calculated based in Fossil Fuel Subcidies and Renewable Investments,America,Caribbean,Country of Curaçao
CUW,2022,Energy Perspective,0.5043947225899256,0.407045582131926,,Calculated based in Fossil Fuel Subcidies and Renewable Investments,America,Caribbean,Country of Curaçao
CYM,2007,Energy Perspective,0.503419661647792,0.40611749906035527,,Calculated based in Fossil Fuel Subcidies and Renewable Investments,America,Caribbean,Cayman Islands
CYM,2012,Energy Perspective,0.5166087852023556,0.41872320621918147,,Calculated based in Fossil Fuel Subcidies and Renewable Investments,America,Caribbean,Cayman Islands
CYM,2017,Energy Perspective,0.5945240874669947,0.4955318187710295,,Calculated based in Fossil Fuel Subcidies and Renewable Investments,America,Caribbean,Cayman Islands
CYM,2022,Energy Perspective,0.5043947225899256,0.407045582131926,,Calculated based in Fossil Fuel Subcidies and Renewable Investments,America,Caribbean,Cayman Islands
CYP,2007,Energy Perspective,0.4688928093561933,0.37364578284563105,,Calculated based in Fossil Fuel Subcidies and Renewable Investments,Asia,Western Asia,Republic of Cyprus
CYP,2012,Energy Perspective,0.48535006127987373,0.38902884394973863,,Calculated based in Fossil Fuel Subcidies and Renewable Investments,Asia,Western Asia,Republic of Cyprus
CYP,2017,Energy Perspective,0.4637295521598015,0.36885473803063346,,Calculated based in Fossil Fuel Subcidies and Renewable Investments,Asia,Western Asia,Republic of Cyprus
CYP,2022,Energy Perspective,0.4939069381510875,0.39709515020737957,,Calculated based in Fossil Fuel Subcidies and Renewable Investments,Asia,Western Asia,Republic of Cyprus
CZE,2007,Energy Perspective,0.5989326496151551,0.5,,Calculated based in Fossil Fuel Subcidies and Renewable Investments,Europe,Eastern Europe,Czech Republic
CZE,2012,Energy Perspective,0.6040104196314492,0.5051629845764264,,Calculated based in Fossil Fuel Subcidies and Renewable Investments,Europe,Eastern Europe,Czech Republic
CZE,2017,Energy Perspective,0.5062580029331574,0.40882079478298033,,Calculated based in Fossil Fuel Subcidies and Renewable Investments,Europe,Eastern Europe,Czech Republic
CZE,2022,Energy Perspective,0.5016000705300065,0.40438721156915697,,Calculated based in Fossil Fuel Subcidies and Renewable Investments,Europe,Eastern Europe,Czech Republic
DEU,2007,Energy Perspective,0.5989326496151551,0.5,,Calculated based in Fossil Fuel Subcidies and Renewable Investments,Europe,Western Europe,Federal Republic of Germany
DEU,2012,Energy Perspective,0.6014136915021427,0.502520462077599,,Calculated based in Fossil Fuel Subcidies and Renewable Investments,Europe,Western Europe,Federal Republic of Germany
DEU,2017,Energy Perspective,0.6010119898146546,0.5021120907716752,,Calculated based in Fossil Fuel Subcidies and Renewable Investments,Europe,Western Europe,Federal Republic of Germany
DEU,2022,Energy Perspective,0.4904489779707118,0.3938298121720023,,Calculated based in Fossil Fuel Subcidies and Renewable Investments,Europe,Western Europe,Federal Republic of Germany
DJI,2007,Energy Perspective,0.4444257219328257,0.3510900494101581,,Calculated based in Fossil Fuel Subcidies and Renewable Investments,Africa,Eastern Africa,Republic of Djibouti
DJI,2012,Energy Perspective,0.5013036758324236,0.40410556534256875,,Calculated based in Fossil Fuel Subcidies and Renewable Investments,Africa,Eastern Africa,Republic of Djibouti
DJI,2017,Energy Perspective,0.42365020552568444,0.3322285112444925,,Calculated based in Fossil Fuel Subcidies and Renewable Investments,Africa,Eastern Africa,Republic of Djibouti
DJI,2022,Energy Perspective,0.5608458072753353,0.4618344169152032,,Calculated based in Fossil Fuel Subcidies and Renewable Investments,Africa,Eastern Africa,Republic of Djibouti
DMA,2007,Energy Perspective,0.503079773932059,0.4057941308434652,,Calculated based in Fossil Fuel Subcidies and Renewable Investments,America,Caribbean,Commonwealth of Dominica
DMA,2012,Energy Perspective,0.503079773932059,0.4057941308434652,,Calculated based in Fossil Fuel Subcidies and Renewable Investments,America,Caribbean,Commonwealth of Dominica
DMA,2017,Energy Perspective,0.7113390172272518,0.6185479968368839,,Calculated based in Fossil Fuel Subcidies and Renewable Investments,America,Caribbean,Commonwealth of Dominica
DMA,2022,Energy Perspective,0.5677910407336465,0.4687208791009317,,Calculated based in Fossil Fuel Subcidies and Renewable Investments,America,Caribbean,Commonwealth of Dominica
DNK,2007,Energy Perspective,0.5447487024278408,0.4459974152480226,,Calculated based in Fossil Fuel Subcidies and Renewable Investments,Europe,Northern Europe,Kingdom of Denmark
DNK,2012,Energy Perspective,0.5516493180805484,0.4527654087027008,,Calculated based in Fossil Fuel Subcidies and Renewable Investments,Europe,Northern Europe,Kingdom of Denmark
DNK,2017,Energy Perspective,0.5460722484665413,0.44729307587219996,,Calculated based in Fossil Fuel Subcidies and Renewable Investments,Europe,Northern Europe,Kingdom of Denmark
DNK,2022,Energy Perspective,0.5357048077509018,0.43717505150184893,,Calculated based in Fossil Fuel Subcidies and Renewable Investments,Europe,Northern Europe,Kingdom of Denmark
DOM,2007,Energy Perspective,0.5711233224867978,0.4720364698504128,,Calculated based in Fossil Fuel Subcidies and Renewable Investments,America,Caribbean,Dominican Republic
DOM,2012,Energy Perspective,0.576678735045893,0.47758070517419055,,Calculated based in Fossil Fuel Subcidies and Renewable Investments,America,Caribbean,Dominican Republic
DOM,2017,Energy Perspective,0.6091888127053698,0.5104465839337845,,Calculated based in Fossil Fuel Subcidies and Renewable Investments,America,Caribbean,Dominican Republic
DOM,2022,Energy Perspective,0.4758034107499133,0.38008445991216194,,Calculated based in Fossil Fuel Subcidies and Renewable Investments,America,Caribbean,Dominican Republic
DZA,2007,Energy Perspective,0.19131300819357303,0.13841016515983642,,Calculated based in Fossil Fuel Subcidies and Renewable Investments,Africa,Northern Africa,People's Democratic Republic of Algeria
DZA,2012,Energy Perspective,0.1913926102234995,0.1384714883581843,,Calculated based in Fossil Fuel Subcidies and Renewable Investments,Africa,Northern Africa,People's Democratic Republic of Algeria
DZA,2017,Energy Perspective,0.21448566413945366,0.1564019498854716,,Calculated based in Fossil Fuel Subcidies and Renewable Investments,Africa,Northern Africa,People's Democratic Republic of Algeria
DZA,2022,Energy Perspective,0.0,0.00017298306479185,,Calculated based in Fossil Fuel Subcidies and Renewable Investments,Africa,Northern Africa,People's Democratic Republic of Algeria
ECU,2007,Energy Perspective,0.3636381623029726,0.2792110519683543,,Calculated based in Fossil Fuel Subcidies and Renewable Investments,America,South America,Republic of Ecuador
ECU,2012,Energy Perspective,0.5118756425074783,0.414186484362221,,Calculated based in Fossil Fuel Subcidies and Renewable Investments,America,South America,Republic of Ecuador
ECU,2017,Energy Perspective,0.4042742049895693,0.3148749334668612,,Calculated based in Fossil Fuel Subcidies and Renewable Investments,America,South America,Republic of Ecuador
ECU,2022,Energy Perspective,0.34123484308969326,0.25996432240416767,,Calculated based in Fossil Fuel Subcidies and Renewable Investments,America,South America,Republic of Ecuador
EGY,2007,Energy Perspective,0.3186201125368629,0.24082964903132165,,Calculated based in Fossil Fuel Subcidies and Renewable Investments,Africa,Northern Africa,Arab Republic of Egypt
EGY,2012,Energy Perspective,0.32986211774650853,0.25030508283281094,,Calculated based in Fossil Fuel Subcidies and Renewable Investments,Africa,Northern Africa,Arab Republic of Egypt
EGY,2017,Energy Perspective,0.3257779664335465,0.2468543763456875,,Calculated based in Fossil Fuel Subcidies and Renewable Investments,Africa,Northern Africa,Arab Republic of Egypt
EGY,2022,Energy Perspective,0.2339132313004457,0.1717049038153918,,Calculated based in Fossil Fuel Subcidies and Renewable Investments,Africa,Northern Africa,Arab Republic of Egypt
ERI,2007,Energy Perspective,0.493246129742604,0.3964705607606177,,Calculated based in Fossil Fuel Subcidies and Renewable Investments,Africa,Eastern Africa,State of Eritrea
ERI,2012,Energy Perspective,0.493246129742604,0.3964705607606177,,Calculated based in Fossil Fuel Subcidies and Renewable Investments,Africa,Eastern Africa,State of Eritrea
ERI,2017,Energy Perspective,0.497313216615412,0.40031916441254983,,Calculated based in Fossil Fuel Subcidies and Renewable Investments,Africa,Eastern Africa,State of Eritrea
ERI,2022,Energy Perspective,0.4862220225888168,0.38984867961109465,,Calculated based in Fossil Fuel Subcidies and Renewable Investments,Africa,Eastern Africa,State of Eritrea
ESP,2007,Energy Perspective,0.6009598054115789,0.5020590480760444,,Calculated based in Fossil Fuel Subcidies and Renewable Investments,Europe,Southern Europe,Kingdom of Spain
ESP,2012,Energy Perspective,0.613532537493351,0.5148928586797274,,Calculated based in Fossil Fuel Subcidies and Renewable Investments,Europe,Southern Europe,Kingdom of Spain
ESP,2017,Energy Perspective,0.629262969639211,0.531104473211265,,Calculated based in Fossil Fuel Subcidies and Renewable Investments,Europe,Southern Europe,Kingdom of Spain
ESP,2022,Energy Perspective,0.6320951825994614,0.5340416978335734,,Calculated based in Fossil Fuel Subcidies and Renewable Investments,Europe,Southern Europe,Kingdom of Spain
EST,2007,Energy Perspective,0.3068133406221944,0.2309554977022967,,Calculated based in Fossil Fuel Subcidies and Renewable Investments,Europe,Northern Europe,Republic of Estonia
EST,2012,Energy Perspective,0.5215819227713222,0.4235056437277399,,Calculated based in Fossil Fuel Subcidies and Renewable Investments,Europe,Northern Europe,Republic of Estonia
EST,2017,Energy Perspective,0.33661052971948013,0.25602776697547996,,Calculated based in Fossil Fuel Subcidies and Renewable Investments,Europe,Northern Europe,Republic of Estonia
EST,2022,Energy Perspective,0.3817640160752534,0.29499795824629144,,Calculated based in Fossil Fuel Subcidies and Renewable Investments,Europe,Northern Europe,Republic of Estonia
ETH,2007,Energy Perspective,0.6003133533086968,0.5014021188795564,,Calculated based in Fossil Fuel Subcidies and Renewable Investments,Africa,Eastern Africa,Federal Democratic Republic of Ethiopia
ETH,2012,Energy Perspective,0.5663318287750536,0.4672713282984441,,Calculated based in Fossil Fuel Subcidies and Renewable Investments,Africa,Eastern Africa,Federal Democratic Republic of Ethiopia
ETH,2017,Energy Perspective,0.5511504221483297,0.4522750404563006,,Calculated based in Fossil Fuel Subcidies and Renewable Investments,Africa,Eastern Africa,Federal Democratic Republic of Ethiopia
ETH,2022,Energy Perspective,0.36717398140901264,0.2822754282786853,,Calculated based in Fossil Fuel Subcidies and Renewable Investments,Africa,Eastern Africa,Federal Democratic Republic of Ethiopia
FIN,2007,Energy Perspective,0.5988981629895658,0.4999649952414368,,Calculated based in Fossil Fuel Subcidies and Renewable Investments,Europe,Northern Europe,Republic of Finland
FIN,2012,Energy Perspective,0.6076950148310072,0.5089205369004594,,Calculated based in Fossil Fuel Subcidies and Renewable Investments,Europe,Northern Europe,Republic of Finland
FIN,2017,Energy Perspective,0.5870945454828601,0.48803189859849455,,Calculated based in Fossil Fuel Subcidies and Renewable Investments,Europe,Northern Europe,Republic of Finland
FIN,2022,Energy Perspective,0.556038140037353,0.457086353382423,,Calculated based in Fossil Fuel Subcidies and Renewable Investments,Europe,Northern Europe,Republic of Finland
FJI,2007,Energy Perspective,0.5996626810196581,0.5007411912289346,,Calculated based in Fossil Fuel Subcidies and Renewable Investments,Oceania,Melanesia,Republic of Fiji
FJI,2012,Energy Perspective,0.6930471870698743,0.5986372349318021,,Calculated based in Fossil Fuel Subcidies and Renewable Investments,Oceania,Melanesia,Republic of Fiji
FJI,2017,Energy Perspective,0.611107358766836,0.5124088131567038,,Calculated based in Fossil Fuel Subcidies and Renewable Investments,Oceania,Melanesia,Republic of Fiji
FJI,2022,Energy Perspective,0.5595028134537828,0.4605065178548335,,Calculated based in Fossil Fuel Subcidies and Renewable Investments,Oceania,Melanesia,Republic of Fiji
FRA,2007,Energy Perspective,0.591319454915178,0.4922922046615526,,Calculated based in Fossil Fuel Subcidies and Renewable Investments,Europe,Western Europe,French Republic
FRA,2012,Energy Perspective,0.5924563351443005,0.49344069102476634,,Calculated based in Fossil Fuel Subcidies and Renewable Investments,Europe,Western Europe,French Republic
FRA,2017,Energy Perspective,0.6056324483956601,0.5068159761477209,,Calculated based in Fossil Fuel Subcidies and Renewable Investments,Europe,Western Europe,French Republic
FRA,2022,Energy Perspective,0.5368430668394917,0.438282461033878,,Calculated based in Fossil Fuel Subcidies and Renewable Investments,Europe,Western Europe,French Republic
FRO,2007,Energy Perspective,0.481922181769182,0.3858105670729855,,Calculated based in Fossil Fuel Subcidies and Renewable Investments,Europe,Northern Europe,Faroe Islands
FRO,2012,Energy Perspective,0.5348376684759306,0.4363319860222645,,Calculated based in Fossil Fuel Subcidies and Renewable Investments,Europe,Northern Europe,Faroe Islands
FRO,2017,Energy Perspective,0.5063729775902255,0.40893040851485907,,Calculated based in Fossil Fuel Subcidies and Renewable Investments,Europe,Northern Europe,Faroe Islands
FRO,2022,Energy Perspective,0.5270484980509212,0.4287811996840566,,Calculated based in Fossil Fuel Subcidies and Renewable Investments,Europe,Northern Europe,Faroe Islands
FSM,2007,Energy Perspective,0.6301436042744024,0.5320171566891245,,Calculated based in Fossil Fuel Subcidies and Renewable Investments,Oceania,Micronesia,Federated States of Micronesia
FSM,2012,Energy Perspective,0.6967419038269306,0.6026391170146819,,Calculated based in Fossil Fuel Subcidies and Renewable Investments,Oceania,Micronesia,Federated States of Micronesia
FSM,2017,Energy Perspective,0.6816127930860807,0.5863154346409195,,Calculated based in Fossil Fuel Subcidies and Renewable Investments,Oceania,Micronesia,Federated States of Micronesia
FSM,2022,Energy Perspective,0.8699073243724579,0.8018810448406445,,Calculated based in Fossil Fuel Subcidies and Renewable Investments,Oceania,Micronesia,Federated States of Micronesia
GAB,2007,Energy Perspective,0.5792564721203455,0.4801603436964952,,Calculated based in Fossil Fuel Subcidies and Renewable Investments,Africa,Middle Africa,Gabonese Republic
GAB,2012,Energy Perspective,0.6830703313469639,0.5878807934344327,,Calculated based in Fossil Fuel Subcidies and Renewable Investments,Africa,Middle Africa,Gabonese Republic
GAB,2017,Energy Perspective,0.6147117944480744,0.5161022138085418,,Calculated based in Fossil Fuel Subcidies and Renewable Investments,Africa,Middle Africa,Gabonese Republic
GAB,2022,Energy Perspective,0.6072876907866085,0.5085046868502178,,Calculated based in Fossil Fuel Subcidies and Renewable Investments,Africa,Middle Africa,Gabonese Republic
GBR,2007,Energy Perspective,0.5989326496151551,0.5,,Calculated based in Fossil Fuel Subcidies and Renewable Investments,Europe,Northern Europe,United Kingdom of Great Britain and Northern Ireland
GBR,2012,Energy Perspective,0.6478858371099618,0.550521418949279,,Calculated based in Fossil Fuel Subcidies and Renewable Investments,Europe,Northern Europe,United Kingdom of Great Britain and Northern Ireland
GBR,2017,Energy Perspective,0.6101968853614206,0.511477291668378,,Calculated based in Fossil Fuel Subcidies and Renewable Investments,Europe,Northern Europe,United Kingdom of Great Britain and Northern Ireland
GBR,2022,Energy Perspective,0.5449864065892064,0.44623002580620197,,Calculated based in Fossil Fuel Subcidies and Renewable Investments,Europe,Northern Europe,United Kingdom of Great Britain and Northern Ireland
GEO,2007,Energy Perspective,0.3735266495314624,0.28779952769076095,,Calculated based in Fossil Fuel Subcidies and Renewable Investments,Asia,Western Asia,Georgia
GEO,2012,Energy Perspective,0.4190525059902619,0.3280900958087908,,Calculated based in Fossil Fuel Subcidies and Renewable Investments,Asia,Western Asia,Georgia
GEO,2017,Energy Perspective,0.472526761272147,0.3770278187545397,,Calculated based in Fossil Fuel Subcidies and Renewable Investments,Asia,Western Asia,Georgia
GEO,2022,Energy Perspective,0.1421559533943466,0.10116485259902275,,Calculated based in Fossil Fuel Subcidies and Renewable Investments,Asia,Western Asia,Georgia
GHA,2007,Energy Perspective,0.7287364428692119,0.6377152410605029,,Calculated based in Fossil Fuel Subcidies and Renewable Investments,Africa,Western Africa,Republic of Ghana
GHA,2012,Energy Perspective,0.6205506210687222,0.52210430380141,,Calculated based in Fossil Fuel Subcidies and Renewable Investments,Africa,Western Africa,Republic of Ghana
GHA,2017,Energy Perspective,0.6431501058992883,0.545560532139101,,Calculated based in Fossil Fuel Subcidies and Renewable Investments,Africa,Western Africa,Republic of Ghana
GHA,2022,Energy Perspective,0.5647181828527235,0.46567003170791454,,Calculated based in Fossil Fuel Subcidies and Renewable Investments,Africa,Western Africa,Republic of Ghana
GIB,2007,Energy Perspective,0.5785120000506355,0.47941486029670566,,Calculated based in Fossil Fuel Subcidies and Renewable Investments,Europe,Southern Europe,Gibraltar
GIB,2012,Energy Perspective,0.5912763438789514,0.49224867090038865,,Calculated based in Fossil Fuel Subcidies and Renewable Investments,Europe,Southern Europe,Gibraltar
GIB,2017,Energy Perspective,0.5451478136193756,0.44638799548356634,,Calculated based in Fossil Fuel Subcidies and Renewable Investments,Europe,Southern Europe,Gibraltar
GIB,2022,Energy Perspective,0.5333502663122999,0.43488702912946264,,Calculated based in Fossil Fuel Subcidies and Renewable Investments,Europe,Southern Europe,Gibraltar
GIN,2007,Energy Perspective,0.3981645483914905,0.3094500053616184,,Calculated based in Fossil Fuel Subcidies and Renewable Investments,Africa,Western Africa,Republic of Guinea
GIN,2012,Energy Perspective,0.5775818898111235,0.47848401409582536,,Calculated based in Fossil Fuel Subcidies and Renewable Investments,Africa,Western Africa,Republic of Guinea
GIN,2017,Energy Perspective,0.42247854012338226,0.33117266575776433,,Calculated based in Fossil Fuel Subcidies and Renewable Investments,Africa,Western Africa,Republic of Guinea
GIN,2022,Energy Perspective,0.6577236617218426,0.5608779288676463,,Calculated based in Fossil Fuel Subcidies and Renewable Investments,Africa,Western Africa,Republic of Guinea
GMB,2007,Energy Perspective,0.43282785157686765,0.3405279647520921,,Calculated based in Fossil Fuel Subcidies and Renewable Investments,Africa,Western Africa,Republic of the Gambia
GMB,2012,Energy Perspective,0.4328621857009987,0.34055911037988573,,Calculated based in Fossil Fuel Subcidies and Renewable Investments,Africa,Western Africa,Republic of the Gambia
GMB,2017,Energy Perspective,0.45161318556109276,0.3576773383473572,,Calculated based in Fossil Fuel Subcidies and Renewable Investments,Africa,Western Africa,Republic of the Gambia
GMB,2022,Energy Perspective,0.6732902640803393,0.5774067679774604,,Calculated based in Fossil Fuel Subcidies and Renewable Investments,Africa,Western Africa,Republic of the Gambia
GNB,2007,Energy Perspective,0.5998677978267285,0.5009495095102524,,Calculated based in Fossil Fuel Subcidies and Renewable Investments,Africa,Western Africa,Republic of Guinea-Bissau
GNB,2012,Energy Perspective,0.6006635806216754,0.5017579866795403,,Calculated based in Fossil Fuel Subcidies and Renewable Investments,Africa,Western Africa,Republic of Guinea-Bissau
GNB,2017,Energy Perspective,0.6029320725270529,0.5040650565922454,,Calculated based in Fossil Fuel Subcidies and Renewable Investments,Africa,Western Africa,Republic of Guinea-Bissau
GNB,2022,Energy Perspective,0.5784779349197403,0.4793807578745554,,Calculated based in Fossil Fuel Subcidies and Renewable Investments,Africa,Western Africa,Republic of Guinea-Bissau
GNQ,2007,Energy Perspective,0.7134752394139637,0.6208893996424555,,Calculated based in Fossil Fuel Subcidies and Renewable Investments,Africa,Middle Africa,Republic of Equatorial Guinea
GNQ,2012,Energy Perspective,0.5956321467797693,0.4966536090923773,,Calculated based in Fossil Fuel Subcidies and Renewable Investments,Africa,Middle Africa,Republic of Equatorial Guinea
GNQ,2017,Energy Perspective,0.5964617529672738,0.497494046514643,,Calculated based in Fossil Fuel Subcidies and Renewable Investments,Africa,Middle Africa,Republic of Equatorial Guinea
GNQ,2022,Energy Perspective,0.4971339742651721,0.4001493277224676,,Calculated based in Fossil Fuel Subcidies and Renewable Investments,Africa,Middle Africa,Republic of Equatorial Guinea
GRC,2007,Energy Perspective,0.5969124644392171,0.4979508402504434,,Calculated based in Fossil Fuel Subcidies and Renewable Investments,Europe,Southern Europe,Hellenic Republic
GRC,2012,Energy Perspective,0.5969124644392171,0.4979508402504434,,Calculated based in Fossil Fuel Subcidies and Renewable Investments,Europe,Southern Europe,Hellenic Republic
GRC,2017,Energy Perspective,0.596783535035851,0.4978201567430699,,Calculated based in Fossil Fuel Subcidies and Renewable Investments,Europe,Southern Europe,Hellenic Republic
GRC,2022,Energy Perspective,0.5013453115576352,0.40414512588204454,,Calculated based in Fossil Fuel Subcidies and Renewable Investments,Europe,Southern Europe,Hellenic Republic
GRD,2007,Energy Perspective,0.5059842912541884,0.408559879777817,,Calculated based in Fossil Fuel Subcidies and Renewable Investments,America,Caribbean,Grenada
GRD,2012,Energy Perspective,0.5219749770070397,0.42388431261574344,,Calculated based in Fossil Fuel Subcidies and Renewable Investments,America,Caribbean,Grenada
GRD,2017,Energy Perspective,0.5677942869163061,0.4687241053871445,,Calculated based in Fossil Fuel Subcidies and Renewable Investments,America,Caribbean,Grenada
GRD,2022,Energy Perspective,0.4914904717163803,0.39481248660349016,,Calculated based in Fossil Fuel Subcidies and Renewable Investments,America,Caribbean,Grenada
GRL,2007,Energy Perspective,0.5866517841658179,0.487586132489704,,Calculated based in Fossil Fuel Subcidies and Renewable Investments,America,Northern America,Greenland
GRL,2012,Energy Perspective,0.5876672178613078,0.4886086555299947,,Calculated based in Fossil Fuel Subcidies and Renewable Investments,America,Northern America,Greenland
GRL,2017,Energy Perspective,0.5989326496151551,0.5,,Calculated based in Fossil Fuel Subcidies and Renewable Investments,America,Northern America,Greenland
GRL,2022,Energy Perspective,0.5974005373506832,0.4984456567567254,,Calculated based in Fossil Fuel Subcidies and Renewable Investments,America,Northern America,Greenland
GTM,2007,Energy Perspective,0.5989373222210004,0.5000047428707156,,Calculated based in Fossil Fuel Subcidies and Renewable Investments,America,Central America,Republic of Guatemala
GTM,2012,Energy Perspective,0.6055245668449087,0.5067059789205336,,Calculated based in Fossil Fuel Subcidies and Renewable Investments,America,Central America,Republic of Guatemala
GTM,2017,Energy Perspective,0.6029188222901359,0.50405157073646,,Calculated based in Fossil Fuel Subcidies and Renewable Investments,America,Central America,Republic of Guatemala
GTM,2022,Energy Perspective,0.5746120845270406,0.47551577769229847,,Calculated based in Fossil Fuel Subcidies and Renewable Investments,America,Central America,Republic of Guatemala
GUM,2007,Energy Perspective,0.6103632620674735,0.5116474717742111,,Calculated based in Fossil Fuel Subcidies and Renewable Investments,Oceania,Micronesia,Guam
GUM,2012,Energy Perspective,0.6919499955514238,0.5974507524074867,,Calculated based in Fossil Fuel Subcidies and Renewable Investments,Oceania,Micronesia,Guam
GUM,2017,Energy Perspective,0.7812737426383186,0.6969858122832191,,Calculated based in Fossil Fuel Subcidies and Renewable Investments,Oceania,Micronesia,Guam
GUM,2022,Energy Perspective,0.8416511789843844,0.7677551662703699,,Calculated based in Fossil Fuel Subcidies and Renewable Investments,Oceania,Micronesia,Guam
GUY,2007,Energy Perspective,0.592563537699588,0.4935490335772442,,Calculated based in Fossil Fuel Subcidies and Renewable Investments,America,South America,Co-operative Republic of Guyana
GUY,2012,Energy Perspective,0.5939964717646369,0.49499796042555627,,Calculated based in Fossil Fuel Subcidies and Renewable Investments,America,South America,Co-operative Republic of Guyana
GUY,2017,Energy Perspective,0.5553636172372114,0.4564214278552387,,Calculated based in Fossil Fuel Subcidies and Renewable Investments,America,South America,Co-operative Republic of Guyana
GUY,2022,Energy Perspective,0.5797215571544068,0.48062625115625435,,Calculated based in Fossil Fuel Subcidies and Renewable Investments,America,South America,Co-operative Republic of Guyana
HKG,2007,Energy Perspective,0.5777724723090643,0.47867469967302984,,Calculated based in Fossil Fuel Subcidies and Renewable Investments,Asia,Eastern Asia,Hong Kong SAR
HKG,2012,Energy Perspective,0.5748588617476788,0.4757621973679858,,Calculated based in Fossil Fuel Subcidies and Renewable Investments,Asia,Eastern Asia,Hong Kong SAR
HKG,2017,Energy Perspective,0.5690130833843376,0.4699359326168047,,Calculated based in Fossil Fuel Subcidies and Renewable Investments,Asia,Eastern Asia,Hong Kong SAR
HKG,2022,Energy Perspective,0.44637392551564664,0.3528724081890119,,Calculated based in Fossil Fuel Subcidies and Renewable Investments,Asia,Eastern Asia,Hong Kong SAR
HND,2007,Energy Perspective,0.5305687830170616,0.43218881937827186,,Calculated based in Fossil Fuel Subcidies and Renewable Investments,America,Central America,Republic of Honduras
HND,2012,Energy Perspective,0.568963069701502,0.4698861852513708,,Calculated based in Fossil Fuel Subcidies and Renewable Investments,America,Central America,Republic of Honduras
HND,2017,Energy Perspective,0.6682950102213169,0.5720837534259958,,Calculated based in Fossil Fuel Subcidies and Renewable Investments,America,Central America,Republic of Honduras
HND,2022,Energy Perspective,0.5725468130740269,0.47345511098750137,,Calculated based in Fossil Fuel Subcidies and Renewable Investments,America,Central America,Republic of Honduras
HRV,2007,Energy Perspective,0.5897250720722115,0.490683032852324,,Calculated based in Fossil Fuel Subcidies and Renewable Investments,Europe,Southern Europe,Republic of Croatia
HRV,2012,Energy Perspective,0.5945879834011087,0.49559648364909925,,Calculated based in Fossil Fuel Subcidies and Renewable Investments,Europe,Southern Europe,Republic of Croatia
HRV,2017,Energy Perspective,0.5663391492213931,0.4672785967058344,,Calculated based in Fossil Fuel Subcidies and Renewable Investments,Europe,Southern Europe,Republic of Croatia
HRV,2022,Energy Perspective,0.5258663212663138,0.4276386774847986,,Calculated based in Fossil Fuel Subcidies and Renewable Investments,Europe,Southern Europe,Republic of Croatia
HTI,2007,Energy Perspective,0.599089807136439,0.5001595290267224,,Calculated based in Fossil Fuel Subcidies and Renewable Investments,America,Caribbean,Republic of Haiti
HTI,2012,Energy Perspective,0.6191439341764698,0.5206561144051184,,Calculated based in Fossil Fuel Subcidies and Renewable Investments,America,Caribbean,Republic of Haiti
HTI,2017,Energy Perspective,0.6297793483004531,0.5316395784283013,,Calculated based in Fossil Fuel Subcidies and Renewable Investments,America,Caribbean,Republic of Haiti
HTI,2022,Energy Perspective,0.49900502262718344,0.40192320890183353,,Calculated based in Fossil Fuel Subcidies and Renewable Investments,America,Caribbean,Republic of Haiti
HUN,2007,Energy Perspective,0.520785188365617,0.4227383778401049,,Calculated based in Fossil Fuel Subcidies and Renewable Investments,Europe,Eastern Europe,Republic of Hungary
HUN,2012,Energy Perspective,0.5261123140925661,0.4278763435015552,,Calculated based in Fossil Fuel Subcidies and Renewable Investments,Europe,Eastern Europe,Republic of Hungary
HUN,2017,Energy Perspective,0.5398632453787083,0.44122492301341315,,Calculated based in Fossil Fuel Subcidies and Renewable Investments,Europe,Eastern Europe,Republic of Hungary
HUN,2022,Energy Perspective,0.3462549552350371,0.2642517789493572,,Calculated based in Fossil Fuel Subcidies and Renewable Investments,Europe,Eastern Europe,Republic of Hungary
IDN,2007,Energy Perspective,0.49781901747613855,0.40079853470316734,,Calculated based in Fossil Fuel Subcidies and Renewable Investments,Asia,South-eastern Asia,Republic of Indonesia
IDN,2012,Energy Perspective,0.4943776673915164,0.3975402491123823,,Calculated based in Fossil Fuel Subcidies and Renewable Investments,Asia,South-eastern Asia,Republic of Indonesia
