Region,Year,Indicator,Normalized,Value,Unit,Source,Continent,UN_Region,Official_Name
CUW,2017,Waste Management,0.3381903091134384,0.2550344755047875,,Estimated Based on United Nations Economic Commission for Europe (UNECE),America,Caribbean,Country of Curaçao
CUW,2022,Waste Management,0.3381903091134384,0.2550344755047875,,Estimated Based on United Nations Economic Commission for Europe (UNECE),America,Caribbean,Country of Curaçao
CYM,2007,Waste Management,0.5665424384343626,0.4630855283880442,,Estimated Based on United Nations Economic Commission for Europe (UNECE),America,Caribbean,Cayman Islands
CYM,2012,Waste Management,0.5665202978073675,0.4630637696893049,,Estimated Based on United Nations Economic Commission for Europe (UNECE),America,Caribbean,Cayman Islands
CYM,2017,Waste Management,0.5032116487758028,0.40215196630758776,,Estimated Based on United Nations Economic Commission for Europe (UNECE),America,Caribbean,Cayman Islands
CYM,2022,Waste Management,0.5032116487758028,0.40215196630758776,,Estimated Based on United Nations Economic Commission for Europe (UNECE),America,Caribbean,Cayman Islands
CYP,2007,Waste Management,0.8489454713828781,0.7686883198813275,,Estimated Based on United Nations Economic Commission for Europe (UNECE),Asia,Western Asia,Republic of Cyprus
CYP,2012,Waste Management,0.8700019846701935,0.7938818584029277,,Estimated Based on United Nations Economic Commission for Europe (UNECE),Asia,Western Asia,Republic of Cyprus
CYP,2017,Waste Management,0.8739303089640595,0.7986215577440521,,Estimated Based on United Nations Economic Commission for Europe (UNECE),Asia,Western Asia,Republic of Cyprus
CYP,2022,Waste Management,0.8677230814628609,0.7911379861895993,,Estimated Based on United Nations Economic Commission for Europe (UNECE),Asia,Western Asia,Republic of Cyprus
CZE,2007,Waste Management,0.8928561159031376,0.8216324853943099,,Estimated Based on United Nations Economic Commission for Europe (UNECE),Europe,Eastern Europe,Czech Republic
CZE,2012,Waste Management,0.9122030790390333,0.8454597975404075,,Estimated Based on United Nations Economic Commission for Europe (UNECE),Europe,Eastern Europe,Czech Republic
CZE,2017,Waste Management,0.9292029328343595,0.8666535677392677,,Estimated Based on United Nations Economic Commission for Europe (UNECE),Europe,Eastern Europe,Czech Republic
CZE,2022,Waste Management,0.9357658383398443,0.8749005298569836,,Estimated Based on United Nations Economic Commission for Europe (UNECE),Europe,Eastern Europe,Czech Republic
DEU,2007,Waste Management,0.9971733688645361,0.9538526799088686,,Estimated Based on United Nations Economic Commission for Europe (UNECE),Europe,Western Europe,Federal Republic of Germany
DEU,2012,Waste Management,0.998596500525652,0.9557212999659555,,Estimated Based on United Nations Economic Commission for Europe (UNECE),Europe,Western Europe,Federal Republic of Germany
DEU,2017,Waste Management,1.0,0.9575658925851194,,Estimated Based on United Nations Economic Commission for Europe (UNECE),Europe,Western Europe,Federal Republic of Germany
DEU,2022,Waste Management,0.9925608130234573,0.947808500249794,,Estimated Based on United Nations Economic Commission for Europe (UNECE),Europe,Western Europe,Federal Republic of Germany
DJI,2007,Waste Management,0.3362157056494853,0.25337097058837177,,Estimated Based on United Nations Economic Commission for Europe (UNECE),Africa,Eastern Africa,Republic of Djibouti
DJI,2012,Waste Management,0.3362513243996437,0.2534009580718584,,Estimated Based on United Nations Economic Commission for Europe (UNECE),Africa,Eastern Africa,Republic of Djibouti
DJI,2017,Waste Management,0.3362513243996437,0.2534009580718584,,Estimated Based on United Nations Economic Commission for Europe (UNECE),Africa,Eastern Africa,Republic of Djibouti
DJI,2022,Waste Management,0.3362513243996437,0.2534009580718584,,Estimated Based on United Nations Economic Commission for Europe (UNECE),Africa,Eastern Africa,Republic of Djibouti
DMA,2007,Waste Management,0.20469524161529726,0.1473950100702982,,Estimated Based on United Nations Economic Commission for Europe (UNECE),America,Caribbean,Commonwealth of Dominica
DMA,2012,Waste Management,0.24215304063094137,0.17663025338781685,,Estimated Based on United Nations Economic Commission for Europe (UNECE),America,Caribbean,Commonwealth of Dominica
DMA,2017,Waste Management,0.24215304063094137,0.17663025338781685,,Estimated Based on United Nations Economic Commission for Europe (UNECE),America,Caribbean,Commonwealth of Dominica
DMA,2022,Waste Management,0.24215304063094137,0.17663025338781685,,Estimated Based on United Nations Economic Commission for Europe (UNECE),America,Caribbean,Commonwealth of Dominica
DNK,2007,Waste Management,0.9363405791062972,0.8756244832142863,,Estimated Based on United Nations Economic Commission for Europe (UNECE),Europe,Northern Europe,Kingdom of Denmark
DNK,2012,Waste Management,0.9364292613305815,0.8757362137610578,,Estimated Based on United Nations Economic Commission for Europe (UNECE),Europe,Northern Europe,Kingdom of Denmark
DNK,2017,Waste Management,0.9398590028583542,0.8800624479550759,,Estimated Based on United Nations Economic Commission for Europe (UNECE),Europe,Northern Europe,Kingdom of Denmark
DNK,2022,Waste Management,0.9384055486145868,0.8782278615250292,,Estimated Based on United Nations Economic Commission for Europe (UNECE),Europe,Northern Europe,Kingdom of Denmark
DOM,2007,Waste Management,0.5665424384343626,0.4630855283880442,,Estimated Based on United Nations Economic Commission for Europe (UNECE),America,Caribbean,Dominican Republic
DOM,2012,Waste Management,0.5665202978073675,0.4630637696893049,,Estimated Based on United Nations Economic Commission for Europe (UNECE),America,Caribbean,Dominican Republic
DOM,2017,Waste Management,0.5032116487758028,0.40215196630758776,,Estimated Based on United Nations Economic Commission for Europe (UNECE),America,Caribbean,Dominican Republic
DOM,2022,Waste Management,0.5032116487758028,0.40215196630758776,,Estimated Based on United Nations Economic Commission for Europe (UNECE),America,Caribbean,Dominican Republic
DZA,2007,Waste Management,0.4869944204186726,0.38696101514362713,,Estimated Based on United Nations Economic Commission for Europe (UNECE),Africa,Northern Africa,People's Democratic Republic of Algeria
DZA,2012,Waste Management,0.4869944204186726,0.38696101514362713,,Estimated Based on United Nations Economic Commission for Europe (UNECE),Africa,Northern Africa,People's Democratic Republic of Algeria
DZA,2017,Waste Management,0.4869944204186726,0.38696101514362713,,Estimated Based on United Nations Economic Commission for Europe (UNECE),Africa,Northern Africa,People's Democratic Republic of Algeria
DZA,2022,Waste Management,0.4869944204186726,0.38696101514362713,,Estimated Based on United Nations Economic Commission for Europe (UNECE),Africa,Northern Africa,People's Democratic Republic of Algeria
ECU,2007,Waste Management,0.3769381568657776,0.28812805225607635,,Estimated Based on United Nations Economic Commission for Europe (UNECE),America,South America,Republic of Ecuador
ECU,2012,Waste Management,0.3769381568657776,0.28812805225607635,,Estimated Based on United Nations Economic Commission for Europe (UNECE),America,South America,Republic of Ecuador
ECU,2017,Waste Management,0.3769381568657776,0.28812805225607635,,Estimated Based on United Nations Economic Commission for Europe (UNECE),America,South America,Republic of Ecuador
ECU,2022,Waste Management,0.3769381568657776,0.28812805225607635,,Estimated Based on United Nations Economic Commission for Europe (UNECE),America,South America,Republic of Ecuador
EGY,2007,Waste Management,0.4869944204186726,0.38696101514362713,,Estimated Based on United Nations Economic Commission for Europe (UNECE),Africa,Northern Africa,Arab Republic of Egypt
EGY,2012,Waste Management,0.4869944204186726,0.38696101514362713,,Estimated Based on United Nations Economic Commission for Europe (UNECE),Africa,Northern Africa,Arab Republic of Egypt
EGY,2017,Waste Management,0.4869944204186726,0.38696101514362713,,Estimated Based on United Nations Economic Commission for Europe (UNECE),Africa,Northern Africa,Arab Republic of Egypt
EGY,2022,Waste Management,0.4869944204186726,0.38696101514362713,,Estimated Based on United Nations Economic Commission for Europe (UNECE),Africa,Northern Africa,Arab Republic of Egypt
ERI,2007,Waste Management,0.3362157056494853,0.25337097058837177,,Estimated Based on United Nations Economic Commission for Europe (UNECE),Africa,Eastern Africa,State of Eritrea
ERI,2012,Waste Management,0.3362513243996437,0.2534009580718584,,Estimated Based on United Nations Economic Commission for Europe (UNECE),Africa,Eastern Africa,State of Eritrea
ERI,2017,Waste Management,0.3362513243996437,0.2534009580718584,,Estimated Based on United Nations Economic Commission for Europe (UNECE),Africa,Eastern Africa,State of Eritrea
ERI,2022,Waste Management,0.3362513243996437,0.2534009580718584,,Estimated Based on United Nations Economic Commission for Europe (UNECE),Africa,Eastern Africa,State of Eritrea
ESP,2007,Waste Management,0.9556540753466506,0.9001153066960635,,Estimated Based on United Nations Economic Commission for Europe (UNECE),Europe,Southern Europe,Kingdom of Spain
ESP,2012,Waste Management,0.9513945064117537,0.8946865424607733,,Estimated Based on United Nations Economic Commission for Europe (UNECE),Europe,Southern Europe,Kingdom of Spain
ESP,2017,Waste Management,0.9555413426772889,0.8999714302098649,,Estimated Based on United Nations Economic Commission for Europe (UNECE),Europe,Southern Europe,Kingdom of Spain
ESP,2022,Waste Management,0.9528417215544607,0.8965292571264184,,Estimated Based on United Nations Economic Commission for Europe (UNECE),Europe,Southern Europe,Kingdom of Spain
EST,2007,Waste Management,0.8810048898351747,0.807188963241249,,Estimated Based on United Nations Economic Commission for Europe (UNECE),Europe,Northern Europe,Republic of Estonia
EST,2012,Waste Management,0.8661684831418276,0.7892686086253027,,Estimated Based on United Nations Economic Commission for Europe (UNECE),Europe,Northern Europe,Republic of Estonia
EST,2017,Waste Management,0.8819332657564385,0.8083162628864242,,Estimated Based on United Nations Economic Commission for Europe (UNECE),Europe,Northern Europe,Republic of Estonia
EST,2022,Waste Management,0.8832116934938153,0.8098697711718577,,Estimated Based on United Nations Economic Commission for Europe (UNECE),Europe,Northern Europe,Republic of Estonia
ETH,2007,Waste Management,0.3362157056494853,0.25337097058837177,,Estimated Based on United Nations Economic Commission for Europe (UNECE),Africa,Eastern Africa,Federal Democratic Republic of Ethiopia
ETH,2012,Waste Management,0.3362513243996437,0.2534009580718584,,Estimated Based on United Nations Economic Commission for Europe (UNECE),Africa,Eastern Africa,Federal Democratic Republic of Ethiopia
ETH,2017,Waste Management,0.3362513243996437,0.2534009580718584,,Estimated Based on United Nations Economic Commission for Europe (UNECE),Africa,Eastern Africa,Federal Democratic Republic of Ethiopia
ETH,2022,Waste Management,0.3362513243996437,0.2534009580718584,,Estimated Based on United Nations Economic Commission for Europe (UNECE),Africa,Eastern Africa,Federal Democratic Republic of Ethiopia
FIN,2007,Waste Management,0.9227213757206778,0.8585444323714373,,Estimated Based on United Nations Economic Commission for Europe (UNECE),Europe,Northern Europe,Republic of Finland
FIN,2012,Waste Management,0.9217814207438919,0.8573713745337816,,Estimated Based on United Nations Economic Commission for Europe (UNECE),Europe,Northern Europe,Republic of Finland
FIN,2017,Waste Management,0.9265449469569355,0.8633238663986047,,Estimated Based on United Nations Economic Commission for Europe (UNECE),Europe,Northern Europe,Republic of Finland
FIN,2022,Waste Management,0.9133594384135477,0.8468937759357421,,Estimated Based on United Nations Economic Commission for Europe (UNECE),Europe,Northern Europe,Republic of Finland
FJI,2007,Waste Management,0.45103579546281714,0.3538624211738031,,Estimated Based on United Nations Economic Commission for Europe (UNECE),Oceania,Melanesia,Republic of Fiji
FJI,2012,Waste Management,0.453197578132955,0.35582975670307987,,Estimated Based on United Nations Economic Commission for Europe (UNECE),Oceania,Melanesia,Republic of Fiji
FJI,2017,Waste Management,0.443527866636451,0.34705195929175714,,Estimated Based on United Nations Economic Commission for Europe (UNECE),Oceania,Melanesia,Republic of Fiji
FJI,2022,Waste Management,0.443527866636451,0.34705195929175714,,Estimated Based on United Nations Economic Commission for Europe (UNECE),Oceania,Melanesia,Republic of Fiji
FRA,2007,Waste Management,0.957012656090666,0.9018500695135396,,Estimated Based on United Nations Economic Commission for Europe (UNECE),Europe,Western Europe,French Republic
FRA,2012,Waste Management,0.9602096741839251,0.9059385721689707,,Estimated Based on United Nations Economic Commission for Europe (UNECE),Europe,Western Europe,French Republic
FRA,2017,Waste Management,0.9631761888936765,0.9097401570026609,,Estimated Based on United Nations Economic Commission for Europe (UNECE),Europe,Western Europe,French Republic
FRA,2022,Waste Management,0.9585160395422089,0.9037715760227009,,Estimated Based on United Nations Economic Commission for Europe (UNECE),Europe,Western Europe,French Republic
FRO,2007,Waste Management,0.4857666722265,0.3858176866918757,,Estimated Based on United Nations Economic Commission for Europe (UNECE),Europe,Northern Europe,Faroe Islands
FRO,2012,Waste Management,0.48745846155002676,0.3873933944848312,,Estimated Based on United Nations Economic Commission for Europe (UNECE),Europe,Northern Europe,Faroe Islands
FRO,2017,Waste Management,0.490715109227979,0.39043163403640935,,Estimated Based on United Nations Economic Commission for Europe (UNECE),Europe,Northern Europe,Faroe Islands
FRO,2022,Waste Management,0.490715109227979,0.39043163403640935,,Estimated Based on United Nations Economic Commission for Europe (UNECE),Europe,Northern Europe,Faroe Islands
FSM,2007,Waste Management,0.31993924209594676,0.2397425882914503,,Estimated Based on United Nations Economic Commission for Europe (UNECE),Oceania,Micronesia,Federated States of Micronesia
FSM,2012,Waste Management,0.31993924209594676,0.2397425882914503,,Estimated Based on United Nations Economic Commission for Europe (UNECE),Oceania,Micronesia,Federated States of Micronesia
FSM,2017,Waste Management,0.31993924209594676,0.2397425882914503,,Estimated Based on United Nations Economic Commission for Europe (UNECE),Oceania,Micronesia,Federated States of Micronesia
FSM,2022,Waste Management,0.31993924209594676,0.2397425882914503,,Estimated Based on United Nations Economic Commission for Europe (UNECE),Oceania,Micronesia,Federated States of Micronesia
GAB,2007,Waste Management,0.3707595255595048,0.2827931441267519,,Estimated Based on United Nations Economic Commission for Europe (UNECE),Africa,Middle Africa,Gabonese Republic
GAB,2012,Waste Management,0.3707595255595048,0.2827931441267519,,Estimated Based on United Nations Economic Commission for Europe (UNECE),Africa,Middle Africa,Gabonese Republic
GAB,2017,Waste Management,0.3707595255595048,0.2827931441267519,,Estimated Based on United Nations Economic Commission for Europe (UNECE),Africa,Middle Africa,Gabonese Republic
GAB,2022,Waste Management,0.3707595255595048,0.2827931441267519,,Estimated Based on United Nations Economic Commission for Europe (UNECE),Africa,Middle Africa,Gabonese Republic
GBR,2007,Waste Management,0.9799580370846341,0.9313892973747869,,Estimated Based on United Nations Economic Commission for Europe (UNECE),Europe,Northern Europe,United Kingdom of Great Britain and Northern Ireland
GBR,2012,Waste Management,0.982068231416895,0.9341288308823905,,Estimated Based on United Nations Economic Commission for Europe (UNECE),Europe,Northern Europe,United Kingdom of Great Britain and Northern Ireland
GBR,2017,Waste Management,0.9829516798754068,0.9352769104797709,,Estimated Based on United Nations Economic Commission for Europe (UNECE),Europe,Northern Europe,United Kingdom of Great Britain and Northern Ireland
GBR,2022,Waste Management,0.9795580341482161,0.9308704361982699,,Estimated Based on United Nations Economic Commission for Europe (UNECE),Europe,Northern Europe,United Kingdom of Great Britain and Northern Ireland
GEO,2007,Waste Management,0.9046180730984782,0.8360813453897572,,Estimated Based on United Nations Economic Commission for Europe (UNECE),Asia,Western Asia,Georgia
GEO,2012,Waste Management,0.9045182089499613,0.8359581871496999,,Estimated Based on United Nations Economic Commission for Europe (UNECE),Asia,Western Asia,Georgia
GEO,2017,Waste Management,0.9025598663240424,0.8335447145494979,,Estimated Based on United Nations Economic Commission for Europe (UNECE),Asia,Western Asia,Georgia
GEO,2022,Waste Management,0.899472328057104,0.8297460573098194,,Estimated Based on United Nations Economic Commission for Europe (UNECE),Asia,Western Asia,Georgia
GHA,2007,Waste Management,0.3909511544098166,0.300309870525588,,Estimated Based on United Nations Economic Commission for Europe (UNECE),Africa,Western Africa,Republic of Ghana
GHA,2012,Waste Management,0.4154629556298109,0.3218961977546453,,Estimated Based on United Nations Economic Commission for Europe (UNECE),Africa,Western Africa,Republic of Ghana
GHA,2017,Waste Management,0.4204700954155331,0.3263496225710794,,Estimated Based on United Nations Economic Commission for Europe (UNECE),Africa,Western Africa,Republic of Ghana
GHA,2022,Waste Management,0.4204700954155331,0.3263496225710794,,Estimated Based on United Nations Economic Commission for Europe (UNECE),Africa,Western Africa,Republic of Ghana
GIB,2007,Waste Management,0.4817529613199974,0.38208653070517445,,Estimated Based on United Nations Economic Commission for Europe (UNECE),Europe,Southern Europe,Gibraltar
GIB,2012,Waste Management,0.4854647782990826,0.3855366953342506,,Estimated Based on United Nations Economic Commission for Europe (UNECE),Europe,Southern Europe,Gibraltar
GIB,2017,Waste Management,0.49135656129166805,0.3910308507654356,,Estimated Based on United Nations Economic Commission for Europe (UNECE),Europe,Southern Europe,Gibraltar
GIB,2022,Waste Management,0.49135656129166805,0.3910308507654356,,Estimated Based on United Nations Economic Commission for Europe (UNECE),Europe,Southern Europe,Gibraltar
GIN,2007,Waste Management,0.34981751892762397,0.2648746933144968,,Estimated Based on United Nations Economic Commission for Europe (UNECE),Africa,Western Africa,Republic of Guinea
GIN,2012,Waste Management,0.37403071286616857,0.28561487622123055,,Estimated Based on United Nations Economic Commission for Europe (UNECE),Africa,Western Africa,Republic of Guinea
GIN,2017,Waste Management,0.3790562538232037,0.2899620144196759,,Estimated Based on United Nations Economic Commission for Europe (UNECE),Africa,Western Africa,Republic of Guinea
GIN,2022,Waste Management,0.3790562538232037,0.2899620144196759,,Estimated Based on United Nations Economic Commission for Europe (UNECE),Africa,Western Africa,Republic of Guinea
GMB,2007,Waste Management,0.34981751892762397,0.2648746933144968,,Estimated Based on United Nations Economic Commission for Europe (UNECE),Africa,Western Africa,Republic of the Gambia
GMB,2012,Waste Management,0.37403071286616857,0.28561487622123055,,Estimated Based on United Nations Economic Commission for Europe (UNECE),Africa,Western Africa,Republic of the Gambia
GMB,2017,Waste Management,0.3790562538232037,0.2899620144196759,,Estimated Based on United Nations Economic Commission for Europe (UNECE),Africa,Western Africa,Republic of the Gambia
GMB,2022,Waste Management,0.3790562538232037,0.2899620144196759,,Estimated Based on United Nations Economic Commission for Europe (UNECE),Africa,Western Africa,Republic of the Gambia
GNB,2007,Waste Management,0.34981751892762397,0.2648746933144968,,Estimated Based on United Nations Economic Commission for Europe (UNECE),Africa,Western Africa,Republic of Guinea-Bissau
GNB,2012,Waste Management,0.37403071286616857,0.28561487622123055,,Estimated Based on United Nations Economic Commission for Europe (UNECE),Africa,Western Africa,Republic of Guinea-Bissau
GNB,2017,Waste Management,0.3790562538232037,0.2899620144196759,,Estimated Based on United Nations Economic Commission for Europe (UNECE),Africa,Western Africa,Republic of Guinea-Bissau
GNB,2022,Waste Management,0.3790562538232037,0.2899620144196759,,Estimated Based on United Nations Economic Commission for Europe (UNECE),Africa,Western Africa,Republic of Guinea-Bissau
GNQ,2007,Waste Management,0.3707595255595048,0.2827931441267519,,Estimated Based on United Nations Economic Commission for Europe (UNECE),Africa,Middle Africa,Republic of Equatorial Guinea
GNQ,2012,Waste Management,0.3707595255595048,0.2827931441267519,,Estimated Based on United Nations Economic Commission for Europe (UNECE),Africa,Middle Africa,Republic of Equatorial Guinea
GNQ,2017,Waste Management,0.3707595255595048,0.2827931441267519,,Estimated Based on United Nations Economic Commission for Europe (UNECE),Africa,Middle Africa,Republic of Equatorial Guinea
GNQ,2022,Waste Management,0.3707595255595048,0.2827931441267519,,Estimated Based on United Nations Economic Commission for Europe (UNECE),Africa,Middle Africa,Republic of Equatorial Guinea
GRC,2007,Waste Management,0.7128020348476833,0.6141208076961333,,Estimated Based on United Nations Economic Commission for Europe (UNECE),Europe,Southern Europe,Hellenic Republic
GRC,2012,Waste Management,0.7108866358746111,0.612045452397681,,Estimated Based on United Nations Economic Commission for Europe (UNECE),Europe,Southern Europe,Hellenic Republic
GRC,2017,Waste Management,0.7132882120801798,0.6146480109555048,,Estimated Based on United Nations Economic Commission for Europe (UNECE),Europe,Southern Europe,Hellenic Republic
GRC,2022,Waste Management,0.7063720857378859,0.607164439401052,,Estimated Based on United Nations Economic Commission for Europe (UNECE),Europe,Southern Europe,Hellenic Republic
GRD,2007,Waste Management,0.5665424384343626,0.4630855283880442,,Estimated Based on United Nations Economic Commission for Europe (UNECE),America,Caribbean,Grenada
GRD,2012,Waste Management,0.5665202978073675,0.4630637696893049,,Estimated Based on United Nations Economic Commission for Europe (UNECE),America,Caribbean,Grenada
GRD,2017,Waste Management,0.5032116487758028,0.40215196630758776,,Estimated Based on United Nations Economic Commission for Europe (UNECE),America,Caribbean,Grenada
GRD,2022,Waste Management,0.5032116487758028,0.40215196630758776,,Estimated Based on United Nations Economic Commission for Europe (UNECE),America,Caribbean,Grenada
GRL,2007,Waste Management,0.5530240430857167,0.44986036336664065,,Estimated Based on United Nations Economic Commission for Europe (UNECE),America,Northern America,Greenland
GRL,2012,Waste Management,0.5539392890830099,0.4507519715315622,,Estimated Based on United Nations Economic Commission for Europe (UNECE),America,Northern America,Greenland
GRL,2017,Waste Management,0.5545064006916729,0.4513047115971698,,Estimated Based on United Nations Economic Commission for Europe (UNECE),America,Northern America,Greenland
GRL,2022,Waste Management,0.5545064006916729,0.4513047115971698,,Estimated Based on United Nations Economic Commission for Europe (UNECE),America,Northern America,Greenland
GTM,2007,Waste Management,0.45458672237300707,0.35709545925603037,,Estimated Based on United Nations Economic Commission for Europe (UNECE),America,Central America,Republic of Guatemala
GTM,2012,Waste Management,0.46985224138494686,0.3710825371670355,,Estimated Based on United Nations Economic Commission for Europe (UNECE),America,Central America,Republic of Guatemala
GTM,2017,Waste Management,0.46985224138494686,0.3710825371670355,,Estimated Based on United Nations Economic Commission for Europe (UNECE),America,Central America,Republic of Guatemala
GTM,2022,Waste Management,0.46985224138494686,0.3710825371670355,,Estimated Based on United Nations Economic Commission for Europe (UNECE),America,Central America,Republic of Guatemala
GUM,2007,Waste Management,0.31993924209594676,0.2397425882914503,,Estimated Based on United Nations Economic Commission for Europe (UNECE),Oceania,Micronesia,Guam
GUM,2012,Waste Management,0.31993924209594676,0.2397425882914503,,Estimated Based on United Nations Economic Commission for Europe (UNECE),Oceania,Micronesia,Guam
GUM,2017,Waste Management,0.31993924209594676,0.2397425882914503,,Estimated Based on United Nations Economic Commission for Europe (UNECE),Oceania,Micronesia,Guam
GUM,2022,Waste Management,0.31993924209594676,0.2397425882914503,,Estimated Based on United Nations Economic Commission for Europe (UNECE),Oceania,Micronesia,Guam
GUY,2007,Waste Management,0.435629099643239,0.3399239447238289,,Estimated Based on United Nations Economic Commission for Europe (UNECE),America,South America,Co-operative Republic of Guyana
GUY,2012,Waste Management,0.43897054257479773,0.34293471890328847,,Estimated Based on United Nations Economic Commission for Europe (UNECE),America,South America,Co-operative Republic of Guyana
GUY,2017,Waste Management,0.43897054257479773,0.34293471890328847,,Estimated Based on United Nations Economic Commission for Europe (UNECE),America,South America,Co-operative Republic of Guyana
GUY,2022,Waste Management,0.43897054257479773,0.34293471890328847,,Estimated Based on United Nations Economic Commission for Europe (UNECE),America,South America,Co-operative Republic of Guyana
HKG,2007,Waste Management,0.4967804946074721,0.3961079889918833,,Estimated Based on United Nations Economic Commission for Europe (UNECE),Asia,Eastern Asia,Hong Kong SAR
HKG,2012,Waste Management,0.4893076979908959,0.38911779577133465,,Estimated Based on United Nations Economic Commission for Europe (UNECE),Asia,Eastern Asia,Hong Kong SAR
HKG,2017,Waste Management,0.4845361623010581,0.38467273207723973,,Estimated Based on United Nations Economic Commission for Europe (UNECE),Asia,Eastern Asia,Hong Kong SAR
HKG,2022,Waste Management,0.4845361623010581,0.38467273207723973,,Estimated Based on United Nations Economic Commission for Europe (UNECE),Asia,Eastern Asia,Hong Kong SAR
HND,2007,Waste Management,0.45458672237300707,0.35709545925603037,,Estimated Based on United Nations Economic Commission for Europe (UNECE),America,Central America,Republic of Honduras
HND,2012,Waste Management,0.46985224138494686,0.3710825371670355,,Estimated Based on United Nations Economic Commission for Europe (UNECE),America,Central America,Republic of Honduras
HND,2017,Waste Management,0.46985224138494686,0.3710825371670355,,Estimated Based on United Nations Economic Commission for Europe (UNECE),America,Central America,Republic of Honduras
HND,2022,Waste Management,0.46985224138494686,0.3710825371670355,,Estimated Based on United Nations Economic Commission for Europe (UNECE),America,Central America,Republic of Honduras
HRV,2007,Waste Management,0.8517954171744577,0.7720773870791218,,Estimated Based on United Nations Economic Commission for Europe (UNECE),Europe,Southern Europe,Republic of Croatia
HRV,2012,Waste Management,0.8849041280542397,0.8119284216100423,,Estimated Based on United Nations Economic Commission for Europe (UNECE),Europe,Southern Europe,Republic of Croatia
HRV,2017,Waste Management,0.8958800611895126,0.8253363265397295,,Estimated Based on United Nations Economic Commission for Europe (UNECE),Europe,Southern Europe,Republic of Croatia
HRV,2022,Waste Management,0.8988824710559247,0.829021240854504,,Estimated Based on United Nations Economic Commission for Europe (UNECE),Europe,Southern Europe,Republic of Croatia
HTI,2007,Waste Management,0.5665424384343626,0.4630855283880442,,Estimated Based on United Nations Economic Commission for Europe (UNECE),America,Caribbean,Republic of Haiti
HTI,2012,Waste Management,0.5665202978073675,0.4630637696893049,,Estimated Based on United Nations Economic Commission for Europe (UNECE),America,Caribbean,Republic of Haiti
HTI,2017,Waste Management,0.5032116487758028,0.40215196630758776,,Estimated Based on United Nations Economic Commission for Europe (UNECE),America,Caribbean,Republic of Haiti
HTI,2022,Waste Management,0.5032116487758028,0.40215196630758776,,Estimated Based on United Nations Economic Commission for Europe (UNECE),America,Caribbean,Republic of Haiti
HUN,2007,Waste Management,0.8783292817902031,0.8039439806118147,,Estimated Based on United Nations Economic Commission for Europe (UNECE),Europe,Eastern Europe,Republic of Hungary
HUN,2012,Waste Management,0.8915994666307461,0.8200955058573277,,Estimated Based on United Nations Economic Commission for Europe (UNECE),Europe,Eastern Europe,Republic of Hungary
HUN,2017,Waste Management,0.8973048947052453,0.8270841251026907,,Estimated Based on United Nations Economic Commission for Europe (UNECE),Europe,Eastern Europe,Republic of Hungary
HUN,2022,Waste Management,0.9069094806054859,0.8389095122676093,,Estimated Based on United Nations Economic Commission for Europe (UNECE),Europe,Eastern Europe,Republic of Hungary
IDN,2007,Waste Management,0.5004605364853592,0.3995632842685426,,Estimated Based on United Nations Economic Commission for Europe (UNECE),Asia,South-eastern Asia,Republic of Indonesia
IDN,2012,Waste Management,0.506232000391685,0.4049995056026911,,Estimated Based on United Nations Economic Commission for Europe (UNECE),Asia,South-eastern Asia,Republic of Indonesia
IDN,2017,Waste Management,0.5106126337911142,0.4091397760239374,,Estimated Based on United Nations Economic Commission for Europe (UNECE),Asia,South-eastern Asia,Republic of Indonesia
IDN,2022,Waste Management,0.5106126337911142,0.4091397760239374,,Estimated Based on United Nations Economic Commission for Europe (UNECE),Asia,South-eastern Asia,Republic of Indonesia
IMN,2007,Waste Management,0.4857666722265,0.3858176866918757,,Estimated Based on United Nations Economic Commission for Europe (UNECE),Europe,Northern Europe,Isle of Man
IMN,2012,Waste Management,0.48745846155002676,0.3873933944848312,,Estimated Based on United Nations Economic Commission for Europe (UNECE),Europe,Northern Europe,Isle of Man
IMN,2017,Waste Management,0.490715109227979,0.39043163403640935,,Estimated Based on United Nations Economic Commission for Europe (UNECE),Europe,Northern Europe,Isle of Man
IMN,2022,Waste Management,0.490715109227979,0.39043163403640935,,Estimated Based on United Nations Economic Commission for Europe (UNECE),Europe,Northern Europe,Isle of Man
IND,2007,Waste Management,0.29659878616044955,0.22045768677050726,,Estimated Based on United Nations Economic Commission for Europe (UNECE),Asia,Southern Asia,Republic of India
IND,2012,Waste Management,0.29659878616044955,0.22045768677050726,,Estimated Based on United Nations Economic Commission for Europe (UNECE),Asia,Southern Asia,Republic of India
IND,2017,Waste Management,0.2905825373034196,0.2155356164503174,,Estimated Based on United Nations Economic Commission for Europe (UNECE),Asia,Southern Asia,Republic of India
IND,2022,Waste Management,0.2905825373034196,0.2155356164503174,,Estimated Based on United Nations Economic Commission for Europe (UNECE),Asia,Southern Asia,Republic of India
IRL,2007,Waste Management,0.9223954193577792,0.8581375570139955,,Estimated Based on United Nations Economic Commission for Europe (UNECE),Europe,Northern Europe,Ireland
IRL,2012,Waste Management,0.9188961488322039,0.8537751960208131,,Estimated Based on United Nations Economic Commission for Europe (UNECE),Europe,Northern Europe,Ireland
IRL,2017,Waste Management,0.9216070133781857,0.8571537966990559,,Estimated Based on United Nations Economic Commission for Europe (UNECE),Europe,Northern Europe,Ireland
IRL,2022,Waste Management,0.9273696029438893,0.8643562901088954,,Estimated Based on United Nations Economic Commission for Europe (UNECE),Europe,Northern Europe,Ireland
