Region,Year,Indicator,Value,continent,UNregion,name_official,Normalized
GRD,2022,Protected Areas,0.1311,America,Caribbean,Grenada,0.1311
GRL,2007,Protected Areas,0.0,America,Northern America,Greenland,0.0
GRL,2012,Protected Areas,0.0,America,Northern America,Greenland,0.0
GRL,2017,Protected Areas,0.0,America,Northern America,Greenland,0.0
GRL,2022,Protected Areas,0.0,America,Northern America,Greenland,0.0
GTM,2007,Protected Areas,0.28752500000000003,America,Central America,Republic of Guatemala,0.28752500000000003
GTM,2012,Protected Areas,0.2675,America,Central America,Republic of Guatemala,0.2675
GTM,2017,Protected Areas,0.26575000000000004,America,Central America,Republic of Guatemala,0.26575000000000004
GTM,2022,Protected Areas,0.26575000000000004,America,Central America,Republic of Guatemala,0.26575000000000004
GUM,2007,Protected Areas,0.10863826923076923,Oceania,Micronesia,Guam,0.10863826923076923
GUM,2012,Protected Areas,0.12315134615384614,Oceania,Micronesia,Guam,0.12315134615384614
GUM,2017,Protected Areas,0.16872634615384616,Oceania,Micronesia,Guam,0.16872634615384616
GUM,2022,Protected Areas,0.16872634615384616,Oceania,Micronesia,Guam,0.16872634615384616
GUY,2007,Protected Areas,0.450075,America,South America,Co-operative Republic of Guyana,0.450075
GUY,2012,Protected Areas,0.451,America,South America,Co-operative Republic of Guyana,0.451
GUY,2017,Protected Areas,0.44920000000000004,America,South America,Co-operative Republic of Guyana,0.44920000000000004
GUY,2022,Protected Areas,0.44920000000000004,America,South America,Co-operative Republic of Guyana,0.44920000000000004
HKG,2007,Protected Areas,0.4352125,Asia,Eastern Asia,Hong Kong SAR,0.4352125
HKG,2012,Protected Areas,0.461175,Asia,Eastern Asia,Hong Kong SAR,0.461175
HKG,2017,Protected Areas,0.466725,Asia,Eastern Asia,Hong Kong SAR,0.466725
HKG,2022,Protected Areas,0.466725,Asia,Eastern Asia,Hong Kong SAR,0.466725
HND,2007,Protected Areas,0.0,America,Central America,Republic of Honduras,0.0
HND,2012,Protected Areas,0.08132500000000001,America,Central America,Republic of Honduras,0.08132500000000001
HND,2017,Protected Areas,0.21539999999999998,America,Central America,Republic of Honduras,0.21539999999999998
HND,2022,Protected Areas,0.21539999999999998,America,Central America,Republic of Honduras,0.21539999999999998
HRV,2007,Protected Areas,0.38487499999999997,Europe,Southern Europe,Republic of Croatia,0.38487499999999997
HRV,2012,Protected Areas,0.414325,Europe,Southern Europe,Republic of Croatia,0.414325
HRV,2017,Protected Areas,0.46404999999999996,Europe,Southern Europe,Republic of Croatia,0.46404999999999996
HRV,2022,Protected Areas,0.46404999999999996,Europe,Southern Europe,Republic of Croatia,0.46404999999999996
HTI,2007,Protected Areas,0.0867,America,Caribbean,Republic of Haiti,0.0867
HTI,2012,Protected Areas,0.0867,America,Caribbean,Republic of Haiti,0.0867
HTI,2017,Protected Areas,0.0876,America,Caribbean,Republic of Haiti,0.0876
HTI,2022,Protected Areas,0.0876,America,Caribbean,Republic of Haiti,0.0876
HUN,2007,Protected Areas,0.577075,Europe,Eastern Europe,Republic of Hungary,0.577075
HUN,2012,Protected Areas,0.6086499999999999,Europe,Eastern Europe,Republic of Hungary,0.6086499999999999
HUN,2017,Protected Areas,0.6105,Europe,Eastern Europe,Republic of Hungary,0.6105
HUN,2022,Protected Areas,0.6105,Europe,Eastern Europe,Republic of Hungary,0.6105
IDN,2007,Protected Areas,0.36605,Asia,South-eastern Asia,Republic of Indonesia,0.36605
IDN,2012,Protected Areas,0.388575,Asia,South-eastern Asia,Republic of Indonesia,0.388575
IDN,2017,Protected Areas,0.38875,Asia,South-eastern Asia,Republic of Indonesia,0.38875
IDN,2022,Protected Areas,0.38875,Asia,South-eastern Asia,Republic of Indonesia,0.38875
IMN,2007,Protected Areas,0.5,Europe,Northern Europe,Isle of Man,0.5
IMN,2012,Protected Areas,1.0,Europe,Northern Europe,Isle of Man,1.0
IMN,2017,Protected Areas,1.0,Europe,Northern Europe,Isle of Man,1.0
IMN,2022,Protected Areas,1.0,Europe,Northern Europe,Isle of Man,1.0
IND,2007,Protected Areas,0.46340000000000003,Asia,Southern Asia,Republic of India,0.46340000000000003
IND,2012,Protected Areas,0.4721,Asia,Southern Asia,Republic of India,0.4721
IND,2017,Protected Areas,0.4726,Asia,Southern Asia,Republic of India,0.4726
IND,2022,Protected Areas,0.4726,Asia,Southern Asia,Republic of India,0.4726
IRL,2007,Protected Areas,0.381325,Europe,Northern Europe,Ireland,0.381325
IRL,2012,Protected Areas,0.446275,Europe,Northern Europe,Ireland,0.446275
IRL,2017,Protected Areas,0.45585000000000003,Europe,Northern Europe,Ireland,0.45585000000000003
IRL,2022,Protected Areas,0.45585000000000003,Europe,Northern Europe,Ireland,0.45585000000000003
IRN,2007,Protected Areas,0.12,Asia,Southern Asia,Islamic Republic of Iran,0.12
IRN,2012,Protected Areas,0.1945,Asia,Southern Asia,Islamic Republic of Iran,0.1945
IRN,2017,Protected Areas,0.21555,Asia,Southern Asia,Islamic Republic of Iran,0.21555
IRN,2022,Protected Areas,0.21555,Asia,Southern Asia,Islamic Republic of Iran,0.21555
IRQ,2007,Protected Areas,0.0,Asia,Western Asia,Republic of Iraq,0.0
IRQ,2012,Protected Areas,0.0,Asia,Western Asia,Republic of Iraq,0.0
IRQ,2017,Protected Areas,0.0,Asia,Western Asia,Republic of Iraq,0.0
IRQ,2022,Protected Areas,0.0,Asia,Western Asia,Republic of Iraq,0.0
ISL,2007,Protected Areas,0.30084999999999995,Europe,Northern Europe,Republic of Iceland,0.30084999999999995
ISL,2012,Protected Areas,0.39402499999999996,Europe,Northern Europe,Republic of Iceland,0.39402499999999996
ISL,2017,Protected Areas,0.42290000000000005,Europe,Northern Europe,Republic of Iceland,0.42290000000000005
ISL,2022,Protected Areas,0.42290000000000005,Europe,Northern Europe,Republic of Iceland,0.42290000000000005
ISR,2007,Protected Areas,0.083325,Asia,Western Asia,State of Israel,0.083325
ISR,2012,Protected Areas,0.096975,Asia,Western Asia,State of Israel,0.096975
ISR,2017,Protected Areas,0.0,Asia,Western Asia,State of Israel,0.0
ISR,2022,Protected Areas,0.0,Asia,Western Asia,State of Israel,0.0
ITA,2007,Protected Areas,0.20749999999999996,Europe,Southern Europe,Italian Republic,0.20749999999999996
ITA,2012,Protected Areas,0.21802499999999997,Europe,Southern Europe,Italian Republic,0.21802499999999997
ITA,2017,Protected Areas,0.17559999999999998,Europe,Southern Europe,Italian Republic,0.17559999999999998
ITA,2022,Protected Areas,0.17559999999999998,Europe,Southern Europe,Italian Republic,0.17559999999999998
JAM,2007,Protected Areas,0.201325,America,Caribbean,Jamaica,0.201325
JAM,2012,Protected Areas,0.20685,America,Caribbean,Jamaica,0.20685
JAM,2017,Protected Areas,0.20815,America,Caribbean,Jamaica,0.20815
JAM,2022,Protected Areas,0.20815,America,Caribbean,Jamaica,0.20815
JOR,2007,Protected Areas,0.09596388888888889,Asia,Western Asia,Hashemite Kingdom of Jordan,0.09596388888888889
JOR,2012,Protected Areas,0.10451666666666666,Asia,Western Asia,Hashemite Kingdom of Jordan,0.10451666666666666
JOR,2017,Protected Areas,0.09689444444444445,Asia,Western Asia,Hashemite Kingdom of Jordan,0.09689444444444445
JOR,2022,Protected Areas,0.09689444444444445,Asia,Western Asia,Hashemite Kingdom of Jordan,0.09689444444444445
JPN,2007,Protected Areas,0.543625,Asia,Eastern Asia,Japan,0.543625
JPN,2012,Protected Areas,0.589125,Asia,Eastern Asia,Japan,0.589125
JPN,2017,Protected Areas,0.59065,Asia,Eastern Asia,Japan,0.59065
JPN,2022,Protected Areas,0.59065,Asia,Eastern Asia,Japan,0.59065
KAZ,2007,Protected Areas,0.553025,Asia,Central Asia,Republic of Kazakhstan,0.553025
KAZ,2012,Protected Areas,0.6357999999999999,Asia,Central Asia,Republic of Kazakhstan,0.6357999999999999
KAZ,2017,Protected Areas,0.66315,Asia,Central Asia,Republic of Kazakhstan,0.66315
KAZ,2022,Protected Areas,0.66315,Asia,Central Asia,Republic of Kazakhstan,0.66315
KEN,2007,Protected Areas,0.184775,Africa,Eastern Africa,Republic of Kenya,0.184775
KEN,2012,Protected Areas,0.186275,Africa,Eastern Africa,Republic of Kenya,0.186275
KEN,2017,Protected Areas,0.18874999999999997,Africa,Eastern Africa,Republic of Kenya,0.18874999999999997
KEN,2022,Protected Areas,0.18874999999999997,Africa,Eastern Africa,Republic of Kenya,0.18874999999999997
KGZ,2007,Protected Areas,0.370875,Asia,Central Asia,Kyrgyz Republic,0.370875
KGZ,2012,Protected Areas,0.39897499999999997,Asia,Central Asia,Kyrgyz Republic,0.39897499999999997
KGZ,2017,Protected Areas,0.4452,Asia,Central Asia,Kyrgyz Republic,0.4452
KGZ,2022,Protected Areas,0.4452,Asia,Central Asia,Kyrgyz Republic,0.4452
KHM,2007,Protected Areas,0.3573,Asia,South-eastern Asia,Kingdom of Cambodia,0.3573
KHM,2012,Protected Areas,0.3547,Asia,South-eastern Asia,Kingdom of Cambodia,0.3547
KHM,2017,Protected Areas,0.3547,Asia,South-eastern Asia,Kingdom of Cambodia,0.3547
KHM,2022,Protected Areas,0.3547,Asia,South-eastern Asia,Kingdom of Cambodia,0.3547
KIR,2007,Protected Areas,0.10863826923076923,Oceania,Micronesia,Republic of Kiribati,0.10863826923076923
KIR,2012,Protected Areas,0.12315134615384614,Oceania,Micronesia,Republic of Kiribati,0.12315134615384614
KIR,2017,Protected Areas,0.16872634615384616,Oceania,Micronesia,Republic of Kiribati,0.16872634615384616
KIR,2022,Protected Areas,0.16872634615384616,Oceania,Micronesia,Republic of Kiribati,0.16872634615384616
KNA,2007,Protected Areas,0.2002903846153846,America,Caribbean,Saint Kitts and Nevis,0.2002903846153846
KNA,2012,Protected Areas,0.22780192307692307,America,Caribbean,Saint Kitts and Nevis,0.22780192307692307
KNA,2017,Protected Areas,0.22717692307692308,America,Caribbean,Saint Kitts and Nevis,0.22717692307692308
KNA,2022,Protected Areas,0.22717692307692308,America,Caribbean,Saint Kitts and Nevis,0.22717692307692308
KOR,2007,Protected Areas,0.3024,Asia,Eastern Asia,Republic of Korea,0.3024
KOR,2012,Protected Areas,0.28842500000000004,Asia,Eastern Asia,Republic of Korea,0.28842500000000004
KOR,2017,Protected Areas,0.2579,Asia,Eastern Asia,Republic of Korea,0.2579
KOR,2022,Protected Areas,0.2579,Asia,Eastern Asia,Republic of Korea,0.2579
KWT,2007,Protected Areas,0.09596388888888889,Asia,Western Asia,State of Kuwait,0.09596388888888889
KWT,2012,Protected Areas,0.10451666666666666,Asia,Western Asia,State of Kuwait,0.10451666666666666
KWT,2017,Protected Areas,0.09689444444444445,Asia,Western Asia,State of Kuwait,0.09689444444444445
KWT,2022,Protected Areas,0.09689444444444445,Asia,Western Asia,State of Kuwait,0.09689444444444445
LAO,2007,Protected Areas,0.19635,Asia,South-eastern Asia,Lao People's Democratic Republic,0.19635
LAO,2012,Protected Areas,0.1958,Asia,South-eastern Asia,Lao People's Democratic Republic,0.1958
LAO,2017,Protected Areas,0.1923,Asia,South-eastern Asia,Lao People's Democratic Republic,0.1923
LAO,2022,Protected Areas,0.1923,Asia,South-eastern Asia,Lao People's Democratic Republic,0.1923
LBN,2007,Protected Areas,0.0,Asia,Western Asia,Lebanese Republic,0.0
LBN,2012,Protected Areas,0.0,Asia,Western Asia,Lebanese Republic,0.0
LBN,2017,Protected Areas,0.006,Asia,Western Asia,Lebanese Republic,0.006
LBN,2022,Protected Areas,0.006,Asia,Western Asia,Lebanese Republic,0.006
LBR,2007,Protected Areas,0.20319833333333334,Africa,Western Africa,Republic of Liberia,0.20319833333333334
LBR,2012,Protected Areas,0.21983833333333333,Africa,Western Africa,Republic of Liberia,0.21983833333333333
LBR,2017,Protected Areas,0.23317666666666667,Africa,Western Africa,Republic of Liberia,0.23317666666666667
LBR,2022,Protected Areas,0.23317666666666667,Africa,Western Africa,Republic of Liberia,0.23317666666666667
LBY,2007,Protected Areas,0.20698125,Africa,Northern Africa,State of Libya,0.20698125
LBY,2012,Protected Areas,0.24630000000000002,Africa,Northern Africa,State of Libya,0.24630000000000002
LBY,2017,Protected Areas,0.2624375,Africa,Northern Africa,State of Libya,0.2624375
LBY,2022,Protected Areas,0.2624375,Africa,Northern Africa,State of Libya,0.2624375
LCA,2007,Protected Areas,0.4482,America,Caribbean,Saint Lucia,0.4482
LCA,2012,Protected Areas,0.4482,America,Caribbean,Saint Lucia,0.4482
LCA,2017,Protected Areas,0.4482,America,Caribbean,Saint Lucia,0.4482
LCA,2022,Protected Areas,0.4482,America,Caribbean,Saint Lucia,0.4482
LIE,2007,Protected Areas,0.2612,Europe,Western Europe,Principality of Liechtenstein,0.2612
LIE,2012,Protected Areas,0.2612,Europe,Western Europe,Principality of Liechtenstein,0.2612
LIE,2017,Protected Areas,0.2612,Europe,Western Europe,Principality of Liechtenstein,0.2612
LIE,2022,Protected Areas,0.2612,Europe,Western Europe,Principality of Liechtenstein,0.2612
LKA,2007,Protected Areas,0.27865,Asia,Southern Asia,Democratic Socialist Republic of Sri Lanka,0.27865
LKA,2012,Protected Areas,0.44120000000000004,Asia,Southern Asia,Democratic Socialist Republic of Sri Lanka,0.44120000000000004
LKA,2017,Protected Areas,0.5849,Asia,Southern Asia,Democratic Socialist Republic of Sri Lanka,0.5849
LKA,2022,Protected Areas,0.5849,Asia,Southern Asia,Democratic Socialist Republic of Sri Lanka,0.5849
LSO,2007,Protected Areas,0.1448,Africa,Southern Africa,Kingdom of Lesotho,0.1448
LSO,2012,Protected Areas,0.1448,Africa,Southern Africa,Kingdom of Lesotho,0.1448
LSO,2017,Protected Areas,0.1448,Africa,Southern Africa,Kingdom of Lesotho,0.1448
LSO,2022,Protected Areas,0.1448,Africa,Southern Africa,Kingdom of Lesotho,0.1448
LTU,2007,Protected Areas,0.5760000000000001,Europe,Northern Europe,Republic of Lithuania,0.5760000000000001
LTU,2012,Protected Areas,0.602525,Europe,Northern Europe,Republic of Lithuania,0.602525
LTU,2017,Protected Areas,0.655,Europe,Northern Europe,Republic of Lithuania,0.655
LTU,2022,Protected Areas,0.655,Europe,Northern Europe,Republic of Lithuania,0.655
LUX,2007,Protected Areas,0.27570625,Europe,Western Europe,Grand Duchy of Luxembourg,0.27570625
LUX,2012,Protected Areas,0.3384625,Europe,Western Europe,Grand Duchy of Luxembourg,0.3384625
LUX,2017,Protected Areas,0.3315625,Europe,Western Europe,Grand Duchy of Luxembourg,0.3315625
LUX,2022,Protected Areas,0.3315625,Europe,Western Europe,Grand Duchy of Luxembourg,0.3315625
LVA,2007,Protected Areas,0.5680750000000001,Europe,Northern Europe,Republic of Latvia,0.5680750000000001
LVA,2012,Protected Areas,0.578025,Europe,Northern Europe,Republic of Latvia,0.578025
LVA,2017,Protected Areas,0.58255,Europe,Northern Europe,Republic of Latvia,0.58255
LVA,2022,Protected Areas,0.58255,Europe,Northern Europe,Republic of Latvia,0.58255
MAC,2007,Protected Areas,0.4352125,Asia,Eastern Asia,Macau SAR,0.4352125
MAC,2012,Protected Areas,0.461175,Asia,Eastern Asia,Macau SAR,0.461175
MAC,2017,Protected Areas,0.466725,Asia,Eastern Asia,Macau SAR,0.466725
MAC,2022,Protected Areas,0.466725,Asia,Eastern Asia,Macau SAR,0.466725
MAF,2007,Protected Areas,0.11289999999999999,America,Caribbean,Saint-Martin (French part),0.11289999999999999
MAF,2012,Protected Areas,0.11289999999999999,America,Caribbean,Saint-Martin (French part),0.11289999999999999
MAF,2017,Protected Areas,0.11289999999999999,America,Caribbean,Saint-Martin (French part),0.11289999999999999
MAF,2022,Protected Areas,0.11289999999999999,America,Caribbean,Saint-Martin (French part),0.11289999999999999
MAR,2007,Protected Areas,0.1822,Africa,Northern Africa,Kingdom of Morocco,0.1822
MAR,2012,Protected Areas,0.2615,Africa,Northern Africa,Kingdom of Morocco,0.2615
MAR,2017,Protected Areas,0.30469999999999997,Africa,Northern Africa,Kingdom of Morocco,0.30469999999999997
MAR,2022,Protected Areas,0.30469999999999997,Africa,Northern Africa,Kingdom of Morocco,0.30469999999999997
MCO,2007,Protected Areas,0.0,Europe,Western Europe,Principality of Monaco,0.0
MCO,2012,Protected Areas,0.0,Europe,Western Europe,Principality of Monaco,0.0
MCO,2017,Protected Areas,0.0,Europe,Western Europe,Principality of Monaco,0.0
MCO,2022,Protected Areas,0.0,Europe,Western Europe,Principality of Monaco,0.0
MDA,2007,Protected Areas,0.46105,Europe,Eastern Europe,Republic of Moldova,0.46105
MDA,2012,Protected Areas,0.48685,Europe,Eastern Europe,Republic of Moldova,0.48685
MDA,2017,Protected Areas,0.50015,Europe,Eastern Europe,Republic of Moldova,0.50015
MDA,2022,Protected Areas,0.50015,Europe,Eastern Europe,Republic of Moldova,0.50015
MDG,2007,Protected Areas,0.31020000000000003,Africa,Eastern Africa,Republic of Madagascar,0.31020000000000003
MDG,2012,Protected Areas,0.38915,Africa,Eastern Africa,Republic of Madagascar,0.38915
MDG,2017,Protected Areas,0.39799999999999996,Africa,Eastern Africa,Republic of Madagascar,0.39799999999999996
MDG,2022,Protected Areas,0.39799999999999996,Africa,Eastern Africa,Republic of Madagascar,0.39799999999999996
MDV,2007,Protected Areas,0.2639107142857143,Asia,Southern Asia,Republic of Maldives,0.2639107142857143
MDV,2012,Protected Areas,0.3007107142857143,Asia,Southern Asia,Republic of Maldives,0.3007107142857143
MDV,2017,Protected Areas,0.3291928571428571,Asia,Southern Asia,Republic of Maldives,0.3291928571428571
MDV,2022,Protected Areas,0.3291928571428571,Asia,Southern Asia,Republic of Maldives,0.3291928571428571
MEX,2007,Protected Areas,0.07317499999999999,America,Central America,United Mexican States,0.07317499999999999
MEX,2012,Protected Areas,0.10095,America,Central America,United Mexican States,0.10095
MEX,2017,Protected Areas,0.098,America,Central America,United Mexican States,0.098
MEX,2022,Protected Areas,0.098,America,Central America,United Mexican States,0.098
MHL,2007,Protected Areas,0.10863826923076923,Oceania,Micronesia,Republic of the Marshall Islands,0.10863826923076923
MHL,2012,Protected Areas,0.12315134615384614,Oceania,Micronesia,Republic of the Marshall Islands,0.12315134615384614
MHL,2017,Protected Areas,0.16872634615384616,Oceania,Micronesia,Republic of the Marshall Islands,0.16872634615384616
MHL,2022,Protected Areas,0.16872634615384616,Oceania,Micronesia,Republic of the Marshall Islands,0.16872634615384616
MKD,2007,Protected Areas,0.20186136363636364,Europe,Southern Europe,Republic of North Macedonia,0.20186136363636364
MKD,2012,Protected Areas,0.22596136363636363,Europe,Southern Europe,Republic of North Macedonia,0.22596136363636363
MKD,2017,Protected Areas,0.17157272727272727,Europe,Southern Europe,Republic of North Macedonia,0.17157272727272727
MKD,2022,Protected Areas,0.17157272727272727,Europe,Southern Europe,Republic of North Macedonia,0.17157272727272727
MLI,2007,Protected Areas,0.157725,Africa,Western Africa,Republic of Mali,0.157725
MLI,2012,Protected Areas,0.157725,Africa,Western Africa,Republic of Mali,0.157725
MLI,2017,Protected Areas,0.14665,Africa,Western Africa,Republic of Mali,0.14665
MLI,2022,Protected Areas,0.14665,Africa,Western Africa,Republic of Mali,0.14665
MLT,2007,Protected Areas,0.0,Europe,Southern Europe,Republic of Malta,0.0
MLT,2012,Protected Areas,0.0,Europe,Southern Europe,Republic of Malta,0.0
MLT,2017,Protected Areas,0.1143,Europe,Southern Europe,Republic of Malta,0.1143
MLT,2022,Protected Areas,0.1143,Europe,Southern Europe,Republic of Malta,0.1143
MMR,2007,Protected Areas,0.48792500000000005,Asia,South-eastern Asia,Republic of the Union of Myanmar,0.48792500000000005
MMR,2012,Protected Areas,0.546925,Asia,South-eastern Asia,Republic of the Union of Myanmar,0.546925
MMR,2017,Protected Areas,0.5524,Asia,South-eastern Asia,Republic of the Union of Myanmar,0.5524
MMR,2022,Protected Areas,0.5524,Asia,South-eastern Asia,Republic of the Union of Myanmar,0.5524
MNE,2007,Protected Areas,0.11725,Europe,Southern Europe,Montenegro,0.11725
MNE,2012,Protected Areas,0.2345,Europe,Southern Europe,Montenegro,0.2345
MNE,2017,Protected Areas,0.2345,Europe,Southern Europe,Montenegro,0.2345
MNE,2022,Protected Areas,0.2345,Europe,Southern Europe,Montenegro,0.2345
MNG,2007,Protected Areas,0.583725,Asia,Eastern Asia,Mongolia,0.583725
MNG,2012,Protected Areas,0.594875,Asia,Eastern Asia,Mongolia,0.594875
MNG,2017,Protected Areas,0.60485,Asia,Eastern Asia,Mongolia,0.60485
MNG,2022,Protected Areas,0.60485,Asia,Eastern Asia,Mongolia,0.60485
MNP,2007,Protected Areas,0.10863826923076923,Oceania,Micronesia,Northern Mariana Islands,0.10863826923076923
MNP,2012,Protected Areas,0.12315134615384614,Oceania,Micronesia,Northern Mariana Islands,0.12315134615384614
MNP,2017,Protected Areas,0.16872634615384616,Oceania,Micronesia,Northern Mariana Islands,0.16872634615384616
MNP,2022,Protected Areas,0.16872634615384616,Oceania,Micronesia,Northern Mariana Islands,0.16872634615384616
MOZ,2007,Protected Areas,0.2525,Africa,Eastern Africa,Republic of Mozambique,0.2525
MOZ,2012,Protected Areas,0.3317,Africa,Eastern Africa,Republic of Mozambique,0.3317
MOZ,2017,Protected Areas,0.43729999999999997,Africa,Eastern Africa,Republic of Mozambique,0.43729999999999997
MOZ,2022,Protected Areas,0.43729999999999997,Africa,Eastern Africa,Republic of Mozambique,0.43729999999999997
MRT,2007,Protected Areas,0.075275,Africa,Western Africa,Islamic Republic of Mauritania,0.075275
MRT,2012,Protected Areas,0.075275,Africa,Western Africa,Islamic Republic of Mauritania,0.075275
MRT,2017,Protected Areas,0.0735,Africa,Western Africa,Islamic Republic of Mauritania,0.0735
MRT,2022,Protected Areas,0.0735,Africa,Western Africa,Islamic Republic of Mauritania,0.0735
MUS,2007,Protected Areas,0.296625,Africa,Eastern Africa,Republic of Mauritius,0.296625
MUS,2012,Protected Areas,0.3013,Africa,Eastern Africa,Republic of Mauritius,0.3013
MUS,2017,Protected Areas,0.30155,Africa,Eastern Africa,Republic of Mauritius,0.30155
MUS,2022,Protected Areas,0.30155,Africa,Eastern Africa,Republic of Mauritius,0.30155
MWI,2007,Protected Areas,0.3091,Africa,Eastern Africa,Republic of Malawi,0.3091
MWI,2012,Protected Areas,0.3091,Africa,Eastern Africa,Republic of Malawi,0.3091
MWI,2017,Protected Areas,0.3091,Africa,Eastern Africa,Republic of Malawi,0.3091
MWI,2022,Protected Areas,0.3091,Africa,Eastern Africa,Republic of Malawi,0.3091
MYS,2007,Protected Areas,0.28264999999999996,Asia,South-eastern Asia,Malaysia,0.28264999999999996
MYS,2012,Protected Areas,0.31832499999999997,Asia,South-eastern Asia,Malaysia,0.31832499999999997
MYS,2017,Protected Areas,0.35219999999999996,Asia,South-eastern Asia,Malaysia,0.35219999999999996
MYS,2022,Protected Areas,0.35219999999999996,Asia,South-eastern Asia,Malaysia,0.35219999999999996
NAM,2007,Protected Areas,0.132425,Africa,Southern Africa,Republic of Namibia,0.132425
NAM,2012,Protected Areas,0.135575,Africa,Southern Africa,Republic of Namibia,0.135575
NAM,2017,Protected Areas,0.13665,Africa,Southern Africa,Republic of Namibia,0.13665
NAM,2022,Protected Areas,0.13665,Africa,Southern Africa,Republic of Namibia,0.13665
NCL,2007,Protected Areas,0.08845,Oceania,Melanesia,New Caledonia,0.08845
NCL,2012,Protected Areas,0.09945000000000001,Oceania,Melanesia,New Caledonia,0.09945000000000001
NCL,2017,Protected Areas,0.1081,Oceania,Melanesia,New Caledonia,0.1081
NCL,2022,Protected Areas,0.1081,Oceania,Melanesia,New Caledonia,0.1081
NER,2007,Protected Areas,0.19269999999999998,Africa,Western Africa,Republic of Niger,0.19269999999999998
NER,2012,Protected Areas,0.19269999999999998,Africa,Western Africa,Republic of Niger,0.19269999999999998
NER,2017,Protected Areas,0.19269999999999998,Africa,Western Africa,Republic of Niger,0.19269999999999998
NER,2022,Protected Areas,0.19269999999999998,Africa,Western Africa,Republic of Niger,0.19269999999999998
NGA,2007,Protected Areas,0.22672499999999998,Africa,Western Africa,Federal Republic of Nigeria,0.22672499999999998
NGA,2012,Protected Areas,0.182225,Africa,Western Africa,Federal Republic of Nigeria,0.182225
NGA,2017,Protected Areas,0.1469,Africa,Western Africa,Federal Republic of Nigeria,0.1469
NGA,2022,Protected Areas,0.1469,Africa,Western Africa,Federal Republic of Nigeria,0.1469
NIC,2007,Protected Areas,0.24327500000000002,America,Central America,Republic of Nicaragua,0.24327500000000002
NIC,2012,Protected Areas,0.20540000000000003,America,Central America,Republic of Nicaragua,0.20540000000000003
NIC,2017,Protected Areas,0.1886,America,Central America,Republic of Nicaragua,0.1886
NIC,2022,Protected Areas,0.1886,America,Central America,Republic of Nicaragua,0.1886
NLD,2007,Protected Areas,0.60105,Europe,Western Europe,Kingdom of the Netherlands,0.60105
NLD,2012,Protected Areas,0.6940250000000001,Europe,Western Europe,Kingdom of the Netherlands,0.6940250000000001
NLD,2017,Protected Areas,0.6902,Europe,Western Europe,Kingdom of the Netherlands,0.6902
NLD,2022,Protected Areas,0.6902,Europe,Western Europe,Kingdom of the Netherlands,0.6902
NOR,2007,Protected Areas,0.184625,Europe,Northern Europe,Kingdom of Norway,0.184625
NOR,2012,Protected Areas,0.2107,Europe,Northern Europe,Kingdom of Norway,0.2107
NOR,2017,Protected Areas,0.27675,Europe,Northern Europe,Kingdom of Norway,0.27675
NOR,2022,Protected Areas,0.27675,Europe,Northern Europe,Kingdom of Norway,0.27675
NPL,2007,Protected Areas,0.500375,Asia,Southern Asia,Federal Democratic Republic of Nepal,0.500375
NPL,2012,Protected Areas,0.5,Asia,Southern Asia,Federal Democratic Republic of Nepal,0.5
NPL,2017,Protected Areas,0.5,Asia,Southern Asia,Federal Democratic Republic of Nepal,0.5
NPL,2022,Protected Areas,0.5,Asia,Southern Asia,Federal Democratic Republic of Nepal,0.5
NRU,2007,Protected Areas,0.0,Oceania,Polynesia,Republic of Nauru,0.0
NRU,2012,Protected Areas,0.0,Oceania,Polynesia,Republic of Nauru,0.0
NRU,2017,Protected Areas,0.0,Oceania,Polynesia,Republic of Nauru,0.0
NRU,2022,Protected Areas,0.0,Oceania,Polynesia,Republic of Nauru,0.0
NZL,2007,Protected Areas,0.546325,Oceania,Australia and New Zealand,New Zealand,0.546325
NZL,2012,Protected Areas,0.5586749999999999,Oceania,Australia and New Zealand,New Zealand,0.5586749999999999
NZL,2017,Protected Areas,0.5549,Oceania,Australia and New Zealand,New Zealand,0.5549
NZL,2022,Protected Areas,0.5549,Oceania,Australia and New Zealand,New Zealand,0.5549
OMN,2007,Protected Areas,0.09596388888888889,Asia,Western Asia,Sultanate of Oman,0.09596388888888889
OMN,2012,Protected Areas,0.10451666666666666,Asia,Western Asia,Sultanate of Oman,0.10451666666666666
OMN,2017,Protected Areas,0.09689444444444445,Asia,Western Asia,Sultanate of Oman,0.09689444444444445
OMN,2022,Protected Areas,0.09689444444444445,Asia,Western Asia,Sultanate of Oman,0.09689444444444445
PAK,2007,Protected Areas,0.2639107142857143,Asia,Southern Asia,Islamic Republic of Pakistan,0.2639107142857143
PAK,2012,Protected Areas,0.3007107142857143,Asia,Southern Asia,Islamic Republic of Pakistan,0.3007107142857143
PAK,2017,Protected Areas,0.3291928571428571,Asia,Southern Asia,Islamic Republic of Pakistan,0.3291928571428571
PAK,2022,Protected Areas,0.3291928571428571,Asia,Southern Asia,Islamic Republic of Pakistan,0.3291928571428571
PAN,2007,Protected Areas,0.2366,America,Central America,Republic of Panama,0.2366
PAN,2012,Protected Areas,0.4732,America,Central America,Republic of Panama,0.4732
PAN,2017,Protected Areas,0.4732,America,Central America,Republic of Panama,0.4732
PAN,2022,Protected Areas,0.4732,America,Central America,Republic of Panama,0.4732
PER,2007,Protected Areas,0.09720000000000001,America,South America,Republic of Peru,0.09720000000000001
